chrom,start,end,CC_R1,CC_R2,CC_R3,LEF1_R1,LEF1_R2,LEF1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr11,133064176,133064676,2.499095198129329,2.862178051490825,2.130275575338793,2.86284518645544,3.5076425991512323,3.6045960986258136,,,,"['ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'FOXO1', 'HINFP', 'MYB', 'MYBL1', 'MYBL2', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIA', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PTF1A', 'RARA', 'RFX2', 'RFX3', 'SCRT1', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TWIST2', 'ZBTB7A', 'ZFP809', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263', 'ZNF675']","['CTCF', 'ZBTB11']","['H3K27ac', 'H3K4me3']"
chr12,575868,576368,3.221074294428747,3.206190763344087,3.0811186133696893,3.617153187767877,4.887538593805395,4.363888536362564,['B4GALNT3'],[0.129454791061342],[0.166544344675569],"['AR', 'ARNT', 'CRX', 'FOXA1', 'FOXH1', 'FOXL2', 'FOXM1', 'GSC', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'ISL1', 'KLF1', 'KLF3', 'KLF5', 'KLF6', 'MAZ', 'MYB', 'MYBL1', 'OTX2', 'P300', 'PITX1', 'PLAGL1', 'SMAD3', 'SP2', 'SP5', 'TAL1', 'ZNF416']","['BCL11B', 'CTBP1', 'CTCF', 'EGR2', 'ELF4', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'KLF1', 'KLF10', 'KLF7', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'PATZ1', 'REPIN1', 'REST', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'YY1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF10', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF770', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr12,10153582,10154082,3.1569497023653743,2.7896739624468445,2.5423776573221955,3.025863587216743,2.763562115834607,3.091972944893523,,,,"['AR', 'BHLHE41', 'ELK1', 'ELK4', 'ETS1', 'FLI1', 'MEIS1', 'PITX1', 'PLAGL1', 'PRDM15', 'RBPJ', 'SMAD3', 'SPDEF', 'TBX20', 'TGIF1', 'TGIF2', 'ZNF263', 'ZNF415', 'ZNF416', 'ZNF711']","['GFI1B', 'GLIS1', 'GLIS2', 'HIC1', 'MAZ', 'PATZ1', 'PRDM10', 'REPIN1', 'REST', 'SP7', 'ZBTB1', 'ZBTB17', 'ZEB2', 'ZFX', 'ZNF10', 'ZNF2', 'ZNF202', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF561', 'ZNF600', 'ZNF660', 'ZNF680', 'ZNF692', 'ZNF792', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr12,10372758,10373258,2.100018595452755,1.9953648866853784,2.0105549546232684,2.118769373656333,2.526362113447636,1.9356578124949488,"['KLRK1', 'KLRD1']","[0.602420090657959, -0.267289433654272]","[0.651890993409576, 0.722838971246482]","['AR', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXO1', 'GATA3', 'GSC', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'MEIS1', 'MYNN', 'NFIL3', 'NFIX', 'P300', 'PGR', 'PITX1', 'PRDM15', 'SIX1', 'SIX2', 'SOX15', 'SOX3', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZIC1', 'ZNF189', 'ZNF675']","['GLIS1', 'KLF1', 'PRDM10', 'ZIC2']",['H3K4me1']
chr12,12216271,12216771,1.5999430972862634,2.1468431421428926,1.92770712732417,1.7736711027196013,2.45618201208307,1.949441509962468,['LRP6'],[-0.0906333160832856],[0.465965975247464],"['ATF3', 'BACH1', 'BACH2', 'BATF', 'DMRT1', 'DMRTB1', 'EN1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HNF1B', 'HOXD12', 'JUN', 'JUNB', 'LHX1', 'LHX3', 'MAZ', 'MYB', 'MYBL1', 'MYBL2', 'NFE2', 'NFE2L2', 'NKX3-1', 'NKX6-1', 'PITX1', 'SOX17', 'SOX6', 'TBR1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A', 'ZFX', 'ZNF711']",,['H3K4me1']
chr12,25333767,25334267,3.91121322516158,3.345020731159688,2.386192813294416,6.132531486137569,4.285329958353539,4.751464319122282,"['KRAS', 'LMNTD1']","[-0.158824862954143, -0.305663588020618]","[0.115799659732488, 0.718912633444046]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'FOSL1', 'FOSL2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'JUND', 'MAFB', 'MAFK', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS2', 'ONECUT2', 'OTX2', 'P300', 'PBX2', 'PITX1', 'PTF1A', 'SOX10', 'TBP', 'TBR1', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1', 'ZNF165']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr12,25433476,25433976,2.3724432288360804,3.3517783487983945,2.940882490082614,3.0498490912617533,4.702218035823802,4.651503639196848,"['KRAS', 'LMNTD1']","[-0.158824862954143, -0.305663588020618]","[0.115799659732488, 0.718912633444046]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CREB5', 'EOMES', 'FOSL1', 'FOSL2', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'JUN', 'JUNB', 'JUND', 'LHX3', 'MYBL2', 'NANOG', 'NFIL3', 'NKX6-1', 'P300', 'PITX1', 'RARA', 'SOX10', 'SOX17', 'SOX3', 'SOX6', 'SOX9', 'TAL1', 'TBP', 'TBR1', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZEB1']","['ATF2', 'FEZF1', 'GFI1B', 'INSM2', 'KLF16', 'KLF8', 'PRDM1', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'ZBTB21', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']",['H3K4me1']
chr12,50246977,50247477,1.07538796953051,1.3106125452799302,1.2812383346325684,1.5512298578398809,1.6251270397293136,2.061606638286307,"['CERS5', 'LIMA1']","[0.181974173925743, 0.0743253145872125]","[0.0353010380901717, 0.43412387365116]","['ATF3', 'BACH1', 'BACH2', 'BATF', 'CDX2', 'CDX4', 'DLX1', 'DLX2', 'DLX3', 'EN1', 'ESRRG', 'FOSL1', 'FOSL2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'NANOG', 'NFE2', 'NKX6-1', 'P300', 'PRDM1', 'SP5', 'STAT6', 'TBP', 'TBR1', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'THRB', 'TRPS1', 'ZNF189', 'ZNF467', 'ZNF7']","['BCL11A', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM6', 'RBAK', 'REPIN1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF350', 'ZNF354C', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF621', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr12,54129353,54129853,3.715735113781618,2.7988082702622346,2.907201040897521,3.381145507196379,2.807069014941818,3.2429349003177537,"['HOXC4', 'SMUG1']","[-0.294946425969363, -0.0520221963767164]","[0.0005448426826066, 0.662056911551022]","['ASCL1', 'EHF', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'GLI3', 'MAZ', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NKX3-2', 'NR2E1', 'PTF1A', 'SP2', 'TAL1', 'TFAP4', 'WT1', 'ZEB1', 'ZFX', 'ZIC1']","['PRDM1', 'ZNF366', 'ZNF473', 'ZNF521', 'ZNF621']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr12,57280277,57280777,4.36663574336314,3.169072390418554,3.295920137454301,4.9102319559356085,5.5305598955272846,5.745034277314455,['STAC3'],[0.172752311576155],[0.484328904230958],"['BATF', 'BCL6', 'CRX', 'DMC1', 'JUN', 'MYOD1', 'PGR', 'PITX1', 'PLAGL1', 'PRDM1', 'RELA', 'RFX6', 'RORC', 'RUNX1', 'RUNX2', 'TAL1', 'THRB', 'ZBTB7A', 'ZNF416']","['EGR2', 'GLIS2', 'OSR2', 'PATZ1', 'PRDM1', 'SCRT2', 'SP7', 'ZBTB17', 'ZBTB21', 'ZFHX2', 'ZNF184', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF629']","['H3K36me3', 'H3K4me1']"
chr12,58310791,58311291,1.309406166684529,1.3671505185307968,1.419188587782518,1.6879695969522288,1.1325410917448953,1.8428409999896624,,,,"['ATF3', 'BACH1', 'BACH2', 'BATF', 'CRX', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GSC', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NFE2', 'NFE2L2', 'NFIX', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PGR', 'PITX1', 'POU1F1', 'RARA', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'THRB']",,['H3K4me1']
chr12,67706256,67706756,0.5498535570268505,0.5154647873245842,0.5115471463713382,0.597433657115813,0.6466991873450614,0.6340363126698937,,,,"['AR', 'ARNT', 'ARNTL', 'BCL6', 'BHLHE40', 'BHLHE41', 'CDX4', 'CLOCK', 'EBF2', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXD11', 'MAX', 'MITF', 'MNT', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NFATC1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'PRDM1', 'PRDM15', 'PTF1A', 'RBPJ', 'TCF12', 'THRB', 'USF1', 'USF2', 'ZNF341']","['BCL6B', 'EGR2', 'FEZF1', 'GLIS1', 'INSM2', 'KLF1', 'KLF7', 'KLF8', 'OSR2', 'WT1', 'YY2', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF112', 'ZNF26', 'ZNF335', 'ZNF398', 'ZNF843', 'ZXDB']",['H3K4me1']
chr12,75977940,75978495,1.928963851302348,1.918467772282762,1.408993784445845,2.389702174411499,1.5182918562485006,1.921489493951268,,,,"['AR', 'ATF4', 'CRX', 'DDIT3', 'EGR1', 'FOXA1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO3', 'GLI2', 'GLI3', 'HOXA9', 'HOXD10', 'HOXD12', 'MAFA', 'NFIX', 'NKX3-1', 'POU1F1', 'RELA', 'SMAD4', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1', 'ZNF189', 'ZNF341', 'ZNF467', 'ZNF7']","['ARNT', 'EGR2', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF17', 'OSR2', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF24', 'ZNF366', 'ZNF518A', 'ZNF629', 'ZNF660', 'ZNF843', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr12,80187049,80187657,2.2033977610071758,2.154660335083201,2.1487955494521507,2.7896726659743103,2.162738316716593,2.179648370640744,,,,"['DMRT1', 'DMRTB1', 'ERG', 'MEIS1', 'NFYA', 'NPAS4', 'TAL1', 'TBP', 'TGIF1', 'TGIF2', 'ZEB2', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF264', 'ZNF416', 'ZNF711']","['ATF2', 'CTCF', 'EGR2', 'GLIS1', 'HIC1', 'INSM2', 'KLF17', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZNF10', 'ZNF132', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF37A', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF501', 'ZNF510', 'ZNF518A', 'ZNF549', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF623', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF768', 'ZNF843', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr12,100288953,100289453,1.350236090663815,1.2182085936604627,1.3276187545731195,1.4142456334669116,1.4543834598576062,1.3985634409068712,"['SCYL2', 'SLC17A8']","[-0.155732561269742, 0.494372199484466]","[0.16575270359825, 0.2771472289863]","['AR', 'ATF1', 'ATF3', 'CRX', 'EOMES', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO1', 'FOXO3', 'GATA3', 'GSC', 'HLF', 'JUN', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-5', 'NKX6-1', 'NPAS4', 'PBX2', 'PDX1', 'PLAGL1', 'SMAD3', 'SOX6', 'TAL1', 'TBP', 'TBR1', 'TBX5', 'THRB', 'TRPS1', 'ZNF652']","['PRDM6', 'ZNF843']",['H3K4me1']
chr12,109311572,109312072,1.7511637318478683,1.6835819192829466,1.7748248706263194,1.6404165596992557,1.9660149120718624,1.5592048601459925,['FOXN4'],[-0.683940000429588],[0.0001001518036178],"['HLF', 'NFIL3', 'NKX6-1', 'NPAS4', 'PLAGL1', 'RUNX1', 'ZFX', 'ZNF189', 'ZNF711']","['BCL11A', 'GFI1B', 'GLI2', 'INSM2', 'KLF7', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB17', 'ZBTB6', 'ZNF133', 'ZNF189', 'ZNF335', 'ZNF600', 'ZSCAN5C']",['H3K4me1']
chr12,116123074,116123574,1.3064833850624653,1.0511193899158229,1.2751830479808874,1.2596930148735328,0.7496479761492294,1.130959386322311,,,,"['AR', 'ARNTL', 'ATF1', 'ATF3', 'ATF4', 'ATF7', 'DDIT3', 'EHF', 'HLF', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'JUN', 'MITF', 'MNT', 'MYB', 'NFIL3', 'NPAS1', 'NPAS2', 'P300', 'PGR', 'POU1F1', 'PROP1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TBP', 'TRPS1', 'USF2']","['ATF2', 'BCL11B', 'GLIS1', 'KLF10', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZNF10', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF660', 'ZNF792', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,117685133,117685633,2.8058703571811336,2.8124179760332044,2.567493052065134,2.6521780960187207,3.383538649891031,3.056853725546935,,,,"['ARNTL', 'BCL6', 'BHLHE41', 'DLX1', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK2', 'FOXM1', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'LHX2', 'MAX', 'MEIS1', 'MITF', 'MYC', 'MYCN', 'NANOG', 'NKX6-1', 'NPAS1', 'NPAS2', 'NPAS4', 'PBX2', 'PDX1', 'PLAGL1', 'PRDM14', 'SMAD3', 'TCF4', 'TGIF1', 'TGIF2', 'TRPS1', 'USF1', 'ZNF263']","['CTCF', 'GLIS2', 'KLF1', 'KLF16', 'KLF17', 'KLF9', 'MAZ', 'SCRT1', 'SP2', 'SP3', 'SP7', 'ZFP69B', 'ZIC2', 'ZNF341', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr12,120230647,120231186,3.056060464029784,3.5374921621192734,2.763365766227899,2.8930092640905074,3.933279122780337,3.3154807076922808,"['RPLP0', 'PXN']","[0.138003417871565, 0.115777149019261]","[0.262286125873934, 0.212892528427738]","['BCL6', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'KLF9', 'MAZ', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIX', 'NKX2-2', 'NKX2-5', 'PGR', 'PITX1', 'PLAGL1', 'RELA', 'SP2', 'SP5', 'TAL1', 'TGIF1', 'TGIF2', 'ZBTB7A', 'ZFX', 'ZNF264', 'ZNF416', 'ZNF711']","['BCL11A', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'PRDM10', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB48', 'ZBTB6', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF398', 'ZNF423', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,121590321,121590821,1.6396804899777249,2.0413839183401685,1.6124520743301372,2.119483485342769,3.3424266763456205,2.831812920326616,"['ORAI1', 'KDM2B']","[-0.16884178634494, -0.0005783102237718]","[0.173165003191173, 0.999108045532559]","['AR', 'BATF', 'BCL6', 'EHF', 'ELF3', 'EOMES', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'JUN', 'LEF1', 'MAFA', 'NR2F2', 'NR2F6', 'NR5A2', 'PGR', 'PITX1', 'RARA', 'SF1', 'SOX10', 'SOX3', 'SOX9', 'SPDEF', 'STAT4', 'TBX21', 'THRB', 'ZNF416']","['ATF2', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM1', 'REPIN1', 'SP2', 'SP3', 'ZBTB17', 'ZNF121', 'ZNF362', 'ZNF384', 'ZNF580', 'ZNF596', 'ZNF629', 'ZNF639']",['H3K27ac']
chr12,121765516,121766057,2.150066932522328,2.2371101256920545,1.6868729392992203,2.6045417480260973,3.132455248041581,3.862480672318758,"['RHOF', 'TMEM120B']","[0.333501512541788, 0.0068481351093441]","[0.481653625994195, 0.957866074689686]","['ATF3', 'ATOH1', 'BACH2', 'BATF', 'BHLHA15', 'CUX1', 'CUX2', 'FOSL1', 'FOSL2', 'GLI3', 'JUN', 'JUNB', 'KLF14', 'MAZ', 'NANOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'ONECUT1', 'ONECUT2', 'PDX1', 'PITX1', 'PTF1A', 'RFX6', 'SNAI1', 'SNAI2', 'SP2', 'SP5', 'TAL1', 'TCF12', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZEB1', 'ZEB2', 'ZFX', 'ZNF263', 'ZNF467', 'ZNF711']","['EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF17', 'MAZ', 'PATZ1', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K4me1']
chr12,124423245,124423745,3.906125032674208,4.530640949456327,4.580121541939639,3.929750987531981,5.026286954999728,4.870005539224331,,,,"['ATOH1', 'BHLHA15', 'FOXO1', 'HAND2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIA', 'NFIX', 'NR2E1', 'OLIG2', 'PGR', 'PLAGL1', 'SMAD2', 'SMAD3', 'SMAD4', 'SP2', 'TAL1', 'TBX5', 'TCF4', 'TWIST2', 'ZIC1', 'ZNF189', 'ZNF322', 'ZNF416', 'ZNF711']","['BCL11A', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF17', 'KLF7', 'KLF8', 'OSR2', 'PATZ1', 'SP7', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF263', 'ZNF324', 'ZNF341', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZNF770', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr13,20174729,20175342,2.152636315910692,2.2224898753609565,1.886726154145773,2.6723180947836527,2.1874198819242534,3.0124166592579,"['GJB2', 'GJA3']","[-0.581513932824498, -0.169963093270096]","[0.005863825200367, 0.146174343982161]","['AR', 'ARNT', 'ARNTL', 'ASCL1', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'BHLHA15', 'BHLHE40', 'BHLHE41', 'CLOCK', 'DLX1', 'EBF1', 'FOSL1', 'FOSL2', 'GRHL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF4', 'JUN', 'JUNB', 'KLF1', 'KLF10', 'KLF4', 'KLF5', 'KLF6', 'LEF1', 'LHX1', 'LHX3', 'MAFA', 'MAFB', 'MAFK', 'MNT', 'MYC', 'MYOG', 'NANOG', 'NEUROG2', 'NFE2', 'NFE2L2', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'POU1F1', 'PTF1A', 'SP2', 'STAT6', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TWIST2', 'ZBTB18', 'ZFX', 'ZIC1', 'ZIC3', 'ZNF264', 'ZNF711']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'KLF9', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY2', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF169', 'ZNF184', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
