chrom,start,end,CC_R1,CC_R2,CC_R3,SCRT1_R1,SCRT1_R2,SCRT1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr1,91792767,91793267,1.4418778632631877,1.634232627311281,1.326475846850188,1.2553607594090643,1.5447738707009664,1.3482990341208965,"['TGFBR3', 'CDC7']","[0.272127084961774, 0.061376871099606]","[0.0116872014322248, 0.605161071340918]","['AR', 'CDX4', 'DLX1', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF4', 'KLF10', 'MEF2B', 'MYB', 'MYBL2', 'NFYA', 'NKX6-1', 'P300', 'PITX1', 'POU1F1', 'RBPJ', 'TAL1', 'TBX5', 'TGIF1', 'TGIF2', 'THRA', 'THRB', 'ZIC1', 'ZIC2', 'ZIC3']","['CTCF', 'GLIS1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'PATZ1', 'PRDM1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF449', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF664', 'ZSCAN21']",['H3K4me1']
chr1,112404294,112404794,1.6972093867827345,2.2933664861359984,1.6395707885661828,1.3888319588729978,1.755898256458447,1.9306252481646191,"['WNT2B', 'CTTNBP2NL']","[-0.184322994176576, 0.277988811640036]","[0.505553236835502, 0.0473971438980164]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CREB1', 'CREB5', 'CUX1', 'CUX2', 'FOSL1', 'FOSL2', 'FOXH1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'JUND', 'NFIL3', 'ONECUT1', 'ONECUT2', 'PBX2', 'PDX1', 'PITX1', 'RUNX2', 'SNAPC1', 'SOX15', 'SOX2', 'SOX6', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'ZIC1']","['ATF2', 'BCL11A', 'GFI1B', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TSHZ1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZFP37', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF529', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']",['H3K4me1']
chr1,112819054,112819554,2.509095607863899,3.1765278145389613,2.277185358839509,2.0336956826614863,1.9449507279840133,2.735611040338739,['SLC16A1'],[0.284102275173439],[0.0060481915496675],"['ARNTL', 'ASCL1', 'ATF1', 'ATF2', 'ATF7', 'BHLHA15', 'BHLHE41', 'CLOCK', 'CREB5', 'CRX', 'EBF2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HLF', 'HOXA10', 'HOXA9', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'JUN', 'MAFA', 'MAFB', 'MITF', 'NFIL3', 'NKX3-1', 'PBX2', 'PITX1', 'PTF1A', 'SIX1', 'SIX2', 'SPI1', 'TAL1', 'TBX21', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TFE3', 'TRPS1', 'TWIST1', 'TWIST2', 'USF1', 'USF2', 'ZIC3', 'ZNF7']","['ATF2', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF10', 'KLF16', 'MAZ', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF366', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZXDB']",['H3K27ac']
chr1,116824923,116825423,1.816031704725234,1.8535179809023377,1.5077820825499326,1.4490848653726205,1.431908613934976,1.7892882984170253,['PTGFRN'],[0.162764998818865],[0.0748456726416696],"['AR', 'ATF1', 'ATF7', 'ATOH1', 'BARX1', 'BCL6', 'CREB5', 'DLX1', 'DLX2', 'DLX5', 'EBF2', 'EN1', 'ERG', 'KLF14', 'NANOG', 'NEUROG2', 'NFYA', 'NKX2-5', 'NKX6-1', 'PDX1', 'PLAGL1', 'PTF1A', 'RARA', 'SIX2', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'SP2', 'SP5', 'STAT4', 'TAL1', 'TBP', 'TCF4', 'TEAD1', 'TEAD3', 'THRB', 'TWIST2', 'ZBTB18']","['ATF2', 'FEZF1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF17', 'KLF7', 'KLF9', 'MZF1', 'PATZ1', 'PRDM1', 'PRDM4', 'SP2', 'SP3', 'SP7', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF24', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZSCAN21', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr1,117339905,117340405,1.8867720488379736,1.8480285996271983,1.450424665613664,1.4686265239815943,1.576753939843249,1.5225308180308703,['MAN1A2'],[0.116182953037117],[0.586893382126801],"['AR', 'ARNTL', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EOMES', 'ESRRA', 'ETS1', 'ETV1', 'ETV4', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'HLF', 'JUN', 'MAX', 'MEIS1', 'MNT', 'MYB', 'MYBL2', 'MYC', 'MYCN', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIL3', 'NKX6-1', 'NPAS2', 'NR2F2', 'OLIG2', 'PITX1', 'PTF1A', 'RARA', 'SNAI1', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF21', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'WT1', 'ZIC1']","['ATF2', 'BCL11A', 'BCL6B', 'CTCF', 'ELF4', 'FEZF1', 'GFI1B', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF8', 'L3MBTL2', 'MAZ', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF214', 'ZNF24', 'ZNF280D', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF547', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,148263867,148264367,1.9749255303152464,2.3859287089009613,2.061266185178599,1.952300925044328,2.111800180066923,1.835045052116733,"['PPIAL4G', 'NBPF11']","[-0.0065526245376255, -0.014208911415801]","[0.988506971744827, 0.922835283733775]","['AR', 'ASCL1', 'ASCL2', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'MYB', 'MYOG', 'NPAS2', 'PTF1A', 'SCRT1', 'SF1', 'SMAD2', 'SMAD4', 'SNAI1', 'TBX21', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2', 'ZNF341']","['BCL11B', 'BHLHE40', 'ELF4', 'FOXK2', 'KLF9', 'MZF1', 'NFRKB', 'SP3', 'TRIM28', 'ZBTB20', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFP37', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF263', 'ZNF548', 'ZNF561', 'ZNF623', 'ZNF770', 'ZNF843', 'ZSCAN21']","['H3K27ac', 'H3K4me3']"
chr1,149977237,149977737,4.0158279542440525,4.300419148746328,4.104027816716111,3.653785411801712,3.142170016908361,3.51574242596098,"['MTMR11', 'OTUD7B']","[-0.866738047675934, 0.162372964772464]","[0.0002357846649999, 0.17752081851001]","['AR', 'ARNTL', 'ASCL1', 'ATOH1', 'BCL6', 'BHLHA15', 'BHLHE41', 'ESRRA', 'GLI3', 'IRF1', 'IRF8', 'MITF', 'MYOG', 'NEUROG2', 'NKX2-1', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PRDM1', 'PTF1A', 'RARA', 'SIX1', 'SIX2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TFE3', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'USF1', 'USF2', 'ZBTB33', 'ZFX', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF711']","['ELF4', 'PKNOX1']","['H3K36me3', 'H3K4me1']"
chr1,150666754,150667254,1.6617712813072762,1.7723253946755844,1.1257957554956124,1.6917103703690803,1.430456707732952,1.0501470869096168,"['GOLPH3L', 'ENSA']","[0.313336393963575, 0.0192769344398515]","[0.0013274072377929, 0.918721804539771]","['AR', 'ARNT', 'CRX', 'DLX1', 'ESRRA', 'FOXO1', 'HOXA13', 'HOXB13', 'HOXD11', 'KLF14', 'KLF6', 'LHX3', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'NPAS1', 'PITX1', 'THRB', 'ZFX', 'ZNF263', 'ZNF711']","['FEZF1', 'HIC1', 'PRDM10', 'PRDM6', 'ZNF335', 'ZXDB']",['H3K4me1']
chr1,161399951,161400451,2.84349096532211,2.313621582549313,1.902488277405136,2.076478352364711,1.8939195459896687,2.072929438772587,"['FCGR2A', 'CFAP126']","[0.69098412933254, 0.224954157289626]","[0.472639390045274, 0.462230896350556]","['AR', 'E2F3', 'EBF1', 'ELK4', 'EOMES', 'FOXA1', 'FOXD3', 'FOXM1', 'GLI3', 'HOXD12', 'NKX3-1', 'OLIG2', 'PLAGL1', 'SIX2', 'TFAP2A', 'TFAP2C', 'THRB', 'ZNF189', 'ZNF416', 'ZNF711']","['BCL11A', 'BCL11B', 'CTCF', 'EGR2', 'FEZF1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM6', 'RBAK', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'WT1', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF138', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF211', 'ZNF214', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF510', 'ZNF548', 'ZNF558', 'ZNF580', 'ZNF596', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF664', 'ZNF680', 'ZNF692', 'ZNF777', 'ZNF785', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr1,180470343,180470843,2.46772700644392,2.4902658719828112,2.187062154193467,2.2357078568716773,1.867053782107985,2.008995671977704,"['LHX4', 'ACBD6']","[0.1661172711373, 0.0634178802624794]","[0.241638725226684, 0.630737157883585]","['ARNT', 'DMRT1', 'ELF5', 'HOXA10', 'HOXA9', 'HOXD12', 'MEF2A', 'MEF2B', 'NKX3-1', 'NKX3-2', 'PGR', 'PLAGL1', 'SOX9', 'SPDEF', 'STAT3', 'STAT4', 'TGIF1', 'TGIF2', 'TP63', 'ZIC1']","['AEBP2', 'BCL11B', 'FEZF1', 'HIC1', 'PRDM6', 'ZNF384', 'ZNF501', 'ZNF580', 'ZXDB']",['H3K4me1']
