chrom,start,end,CC_R1,CC_R2,CC_R3,FOXA1_R1,FOXA1_R2,FOXA1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr11,65652775,65653275,2.1726443062024776,2.738996671203641,2.155523251131556,3.978449416006309,4.007727409845901,4.025180304662895,"['SIPA1', 'RELA']","[-0.105588262246309, 0.142995094595837]","[0.500348667529295, 0.10286314802929]","['ASCL2', 'BHLHA15', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'MYOD1', 'NRF1', 'OLIG2', 'PLAGL1', 'PTF1A', 'SMAD2', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SPIB', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST1', 'TWIST2', 'ZBTB7A', 'ZFX', 'ZNF692', 'ZNF711']","['EGR2', 'ELF4', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'YY1', 'ZBTB11', 'ZBTB17', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZFX', 'ZNF335', 'ZNF398', 'ZNF449', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF777', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr11,66949906,66950406,0.8674419544912523,1.2481282851818454,1.0402143444953986,1.8999505701250057,2.2207928100385046,2.121273946137466,"['LRFN4', 'PC']","[-0.121598474487162, 0.261579939465343]","[0.426993866433674, 0.0329620113130204]","['ARNTL', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'CDX2', 'CLOCK', 'DMC1', 'EBF1', 'EBF2', 'FOSL1', 'FOSL2', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'MAFA', 'MAFK', 'MEIS1', 'MITF', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFE2', 'NFE2L2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'PDX1', 'PGR', 'PRDM1', 'RFX5', 'SIX2', 'SMAD3', 'TBX21', 'TBX5', 'TBX6', 'TEAD4', 'TGIF1', 'TGIF2', 'ZIC1']","['ATF2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'RBAK', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30']",['H3K4me1']
chr11,67464677,67465250,5.678669732056496,4.9928267407990345,5.622909797664069,11.789574027845568,9.239782089442564,10.126332578363046,['TMEM134'],[0.0724813947415618],[0.660113137450639],"['AR', 'E2F3', 'E2F6', 'EGR1', 'EGR2', 'ELF1', 'ELK1', 'ESRRA', 'ETV1', 'ETV4', 'GLI2', 'GLI3', 'HAND2', 'KLF14', 'MAFA', 'MITF', 'NPAS2', 'PTF1A', 'SP5', 'TAL1', 'TBX5', 'TFAP4', 'THRB', 'TP53', 'WT1', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFP809', 'ZFX', 'ZNF264', 'ZNF711']","['EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB11', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFX', 'ZNF335', 'ZNF398']","['H3K27ac', 'H3K4me3']"
chr11,73567022,73567522,2.6194432204645457,3.08820162221499,2.6222795586228536,4.855869991697289,4.835056216878257,4.777653655620336,"['FAM168A', 'RELT']","[0.0446166220658529, 0.417422051111116]","[0.705418114774755, 0.0002382704537088]","['ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'E2F3', 'E2F4', 'E2F6', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EOMES', 'ERG', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'JUN', 'JUND', 'NANOG', 'NFIL3', 'NKX3-2', 'PBX3', 'SIX1', 'SIX2', 'SIX4', 'SMAD3', 'SPDEF', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'TRPS1']","['ATF2', 'BCL11A', 'BCL11B', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF223', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF770', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr11,86570051,86570551,2.625225751328329,3.204361068856217,2.427425827202098,3.47579098672369,3.1800163539972472,3.6093941977784674,"['CCDC81', 'ME3']","[-0.482423335873893, 0.203321676847285]","[0.0800379867153574, 0.808562036767478]","['CUX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'ELF5', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV2', 'FLI1', 'HOXA1', 'HOXA2', 'HOXA9', 'HOXC9', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL2', 'NANOG', 'NKX6-1', 'PBX2', 'PDX1', 'PITX1', 'PLAGL1', 'POU1F1', 'TAL1', 'TBX5', 'ZFP809', 'ZIC1', 'ZNF263']","['ATF2', 'BCL11A', 'CTCF', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF146', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF341', 'ZNF366', 'ZNF37A', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,92838912,92839412,2.234304173310903,2.5818010541192904,2.1585449054046437,3.060982717858491,2.9928430580458567,2.6601896907468774,,,,"['CDX2', 'CDX4', 'CUX1', 'ESRRA', 'ETV1', 'FOXA1', 'FOXK1', 'FOXK2', 'FOXO1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'MEIS1', 'NANOG', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PBX2', 'PDX1', 'PGR', 'PLAGL1', 'PRDM1', 'PRDM15', 'RARA', 'SCRT1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF692']","['ARNT', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'FOXK2', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'KLF17', 'KLF9', 'L3MBTL2', 'LEF1', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN23', 'ZXDB']",['H3K27ac']
chr11,107218075,107218575,1.7508631028810269,1.3876560955237591,1.893660686236215,1.767456662642214,1.5811372611530727,1.9570755641541504,['CWF19L2'],[-0.0052502825263946],[0.973854957781983],"['AR', 'ATF4', 'BCL6', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'FOXO1', 'MEF2B', 'MEF2C', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'PBX2', 'PGR', 'PITX1', 'PKNOX1', 'RARA', 'SIX1', 'SIX2', 'SNAPC1', 'STAT4', 'TCF7', 'TEAD1', 'TEAD3', 'TEAD4', 'THRB', 'ZNF264']","['GLIS2', 'PRDM10', 'SCRT1', 'TRIM28', 'ZNF263', 'ZNF398', 'ZNF513']",['H3K4me1']
chr11,113681719,113682219,2.3248640102357965,2.505516693735773,2.164280256753951,2.8906441587853986,3.1095307344999283,3.317678793797312,"['TMPRSS5', 'DRD2']","[-0.243219450199201, -0.432543304519355]","[0.466817711978092, 0.218339254083495]","['EBF2', 'EHF', 'ESRRA', 'MAFA', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2E1', 'NR2F6', 'PITX1', 'PRDM10', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'THRB', 'ZNF189', 'ZNF263']","['CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'KLF10', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF189', 'ZNF221', 'ZNF223', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF518A', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,114198414,114198914,2.198752209720888,2.2968860786561582,2.6324556942005133,3.3181578435725854,2.949100564454222,3.4384666441268337,['ZBTB16'],[0.198253625041967],[0.339463978716814],"['AR', 'ARNT', 'ARNTL', 'EOMES', 'HOXA13', 'HOXD11', 'HOXD13', 'IRF3', 'MAX', 'MAZ', 'MEIS1', 'MITF', 'MNT', 'MYC', 'MYCN', 'NFIX', 'NKX2-1', 'NKX2-2', 'NPAS1', 'PHOX2A', 'PROP1', 'SOX10', 'SOX3', 'SOX6', 'TAL1', 'TBX5', 'TEAD1', 'TGIF1', 'TGIF2', 'USF1', 'WT1', 'ZIC1']","['BCL11A', 'FEZF1', 'GFI1B', 'INSM2', 'KLF10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB6', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF341', 'ZNF384', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,133064151,133064651,2.43112021456101,2.816095051494581,2.0760430416907387,4.687885092777572,4.790399108013067,3.623327932933544,,,,"['ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'FOXO1', 'HINFP', 'MYB', 'MYBL1', 'MYBL2', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIA', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PTF1A', 'RARA', 'RFX2', 'RFX3', 'SCRT1', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TWIST2', 'ZBTB7A', 'ZFP809', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263', 'ZNF416', 'ZNF675']","['CTCF', 'ZBTB11']","['H3K27ac', 'H3K4me3']"
chr12,8860033,8860533,1.8313436770284668,1.9309672999433565,0.8170250847352094,2.871502271521358,2.8663231292558824,1.8019434685532207,['PHC1'],[-0.390832397100024],[0.0044035028345689],"['ARNT', 'ARNTL', 'BARX1', 'BCL11A', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CRX', 'FOXA1', 'FOXD3', 'FOXM1', 'GSC', 'HIF1A', 'ISL1', 'MAX', 'MNT', 'MYC', 'MYCN', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'OTX2', 'PITX1', 'PLAGL1', 'PRDM10', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SNAI1', 'TCF12', 'TCF3', 'TFAP2A', 'TFAP2C', 'THRB', 'TRPS1', 'USF1', 'ZEB1', 'ZEB2', 'ZIC3', 'ZNF263', 'ZNF416', 'ZNF711']","['ARNT', 'CTCF', 'FEZF1', 'GFI1B', 'GLIS1', 'IKZF3', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB49', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF654', 'ZNF770', 'ZNF843', 'ZSCAN16', 'ZSCAN30', 'ZXDB']",['H3K4me1']
chr12,10372758,10373258,2.100018595452755,1.9953648866853784,2.0105549546232684,1.6584579414080656,1.8854356664301255,1.927661161272501,"['KLRK1', 'KLRD1']","[0.479393003290884, -0.533060984368011]","[0.73822149018718, 0.450096008069422]","['AR', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXO1', 'GATA3', 'GSC', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'MEIS1', 'MYNN', 'NFIL3', 'NFIX', 'P300', 'PGR', 'PITX1', 'PRDM15', 'SIX1', 'SIX2', 'SOX15', 'SOX3', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZIC1', 'ZNF189', 'ZNF675']","['GLIS1', 'KLF1', 'PRDM10', 'ZIC2']",['H3K4me1']
chr12,10393220,10393720,1.1452532070127073,1.197136646171849,1.13748964342989,1.4614712140431338,1.276737450833842,1.337025423997037,['KLRK1'],[0.479393003290884],[0.73822149018718],"['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE40', 'BHLHE41', 'CDX2', 'CDX4', 'CLOCK', 'CREB5', 'CRX', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXF1', 'GABPA', 'GSC', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'JUND', 'MEF2B', 'MEF2C', 'MITF', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F2', 'OTX2', 'P300', 'PITX1', 'RFX6', 'SIX2', 'SOX6', 'SPDEF', 'TBP', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'IKZF3', 'INSM2', 'OSR2', 'PATZ1', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZNF148', 'ZNF174', 'ZNF189', 'ZNF24', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF558', 'ZNF621', 'ZNF629', 'ZNF660', 'ZNF692']",['H3K4me1']
chr12,21751447,21751947,1.241813771525544,1.5592251954244731,1.3251113260952754,1.774888489014311,2.46767359058926,1.5986111564616017,"['LDHB', 'KCNJ8']","[-0.113956463530988, -0.108135903073861]","[0.638456264458068, 0.45007060545702]","['CDX4', 'EBF1', 'EBF2', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'HOXC9', 'HOXD11', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIA', 'NR2F2', 'NR2F6', 'NR5A2', 'PBX2', 'RARA', 'RBPJ', 'SF1', 'SMAD2', 'SMAD3', 'SMAD4', 'TEAD3', 'TFAP2A', 'TFAP2C', 'THRB', 'ZNF415']","['FEZF1', 'IKZF3', 'INSM2', 'OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZNF263', 'ZNF366', 'ZNF423', 'ZNF626', 'ZNF843']","['H3K27ac', 'H3K4me1']"
chr12,25333778,25334278,3.91121322516158,3.3562834272241986,2.386192813294416,9.39084915833391,5.707936576363009,6.592548828964984,"['KRAS', 'LMNTD1']","[0.074185101254226, -0.796381667176019]","[0.508598071217602, 0.313307382351768]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'FOSL1', 'FOSL2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'JUND', 'MAFB', 'MAFK', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS2', 'ONECUT2', 'OTX2', 'PBX2', 'PITX1', 'PTF1A', 'SOX10', 'TBR1', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1', 'ZNF165']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr12,25433521,25434021,2.035054946985132,2.931200284670586,2.4956394477584145,3.641050974469711,4.498532192856391,3.672957105878264,"['KRAS', 'LMNTD1']","[0.074185101254226, -0.796381667176019]","[0.508598071217602, 0.313307382351768]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'BHLHA15', 'CREB5', 'EOMES', 'FOSL1', 'FOSL2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'JUN', 'JUNB', 'JUND', 'LHX3', 'MYBL2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NFYA', 'NKX6-1', 'OLIG2', 'P300', 'PITX1', 'PTF1A', 'RELA', 'SOX10', 'SOX17', 'SOX3', 'SOX6', 'SOX9', 'TAL1', 'TBP', 'TBR1', 'TCF4', 'TGIF1', 'TGIF2', 'TWIST2']","['ATF2', 'FEZF1', 'GFI1B', 'INSM2', 'KLF16', 'KLF8', 'PRDM1', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'ZBTB21', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']",['H3K4me1']
chr12,27179781,27180356,1.420031879691671,1.6530046818159452,1.1326397523781888,2.0195374534051425,2.04787160903974,1.9854442465593571,"['MED21', 'STK38L']","[-0.0723601782970201, 0.237163548326734]","[0.597860191981315, 0.0405147151464943]","['AR', 'ATF3', 'BATF', 'CRX', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXM1', 'GLI3', 'JUN', 'JUNB', 'MEF2A', 'MEF2B', 'MEF2C', 'MYB', 'MYBL1', 'NFATC1', 'NFIX', 'NKX3-2', 'PITX1', 'PRDM10', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX3', 'SRF', 'TAL1', 'TGIF2', 'ZIC1']","['ATF2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PRDM1', 'PRDM10', 'PRDM6', 'RBAK', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZNF184', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF843', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr12,56594131,56594631,1.7496085820027665,1.7061420274391468,2.3199096795917926,2.245359038172915,2.318408806942506,3.0234346411176376,"['BAZ2A', 'RBMS2']","[0.0876342717887154, -0.0767197098072467]","[0.553434070861882, 0.53161842885974]","['BACH2', 'CDX2', 'CDX4', 'EGR1', 'ESRRA', 'ESRRB', 'ESRRG', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'KLF1', 'KLF5', 'MAFA', 'MAFB', 'MAFK', 'NR5A2', 'P300', 'PITX1', 'PLAGL1', 'RARA', 'SP2', 'SP5', 'STAT3', 'STAT4', 'TAL1', 'TBP', 'TBX5', 'TEAD1', 'TEAD3', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'THRB', 'TP63', 'ZBTB7A', 'ZIC1', 'ZNF416']","['CTCF', 'EGR2', 'INSM2', 'OSR2', 'PATZ1', 'PKNOX1', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB44', 'ZEB1', 'ZFHX2', 'ZNF2', 'ZNF341', 'ZNF629', 'ZNF654', 'ZNF660']",['H3K27ac']
chr12,57096052,57096552,1.2711677861262596,1.4771651593942745,1.3161672261594546,3.601782506496781,3.664354345319462,3.3362885360502585,"['NAB2', 'STAT6']","[-0.337108123860824, -0.340950169529775]","[0.008839196857442, 0.0046981861674817]","['AR', 'ARNT', 'ASCL2', 'EGR1', 'FOXH1', 'KLF1', 'KLF10', 'KLF14', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'NANOG', 'NFYA', 'NRF1', 'PRDM15', 'PTF1A', 'RARA', 'SNAI1', 'SNAI2', 'STAT3', 'STAT4', 'TCF12', 'TCF3', 'TP53', 'TP63', 'TP73', 'ZEB1', 'ZNF189', 'ZNF467']","['EGR2', 'GLIS1', 'KLF1', 'KLF17', 'PRDM10', 'ZBTB17', 'ZBTB48', 'ZFHX2', 'ZNF189', 'ZNF341', 'ZNF600']","['H3K27ac', 'H3K36me3']"
chr12,58242630,58243150,1.4890997013701448,1.712612389445905,1.1882837698767206,1.9069689546554565,1.8988017971200843,1.6650590965120846,"['ATP23', 'LRIG3']","[-0.22460880233872, -0.0234760906285502]","[0.112146127854493, 0.826756268514514]","['ARNT', 'ATF1', 'ATF2', 'ATF7', 'BCL6', 'BHLHE41', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'EPAS1', 'GATA3', 'GSC', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'JUN', 'NFATC1', 'NKX3-1', 'NPAS1', 'OTX2', 'PBX2', 'PDX1', 'PGR', 'PITX1', 'POU1F1', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'STAT4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZNF317']","['KLF8', 'ZNF629']",['H3K4me1']
