chrom,start,end,CC_R1,CC_R2,CC_R3,ATF2_R1,ATF2_R2,ATF2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr10,61835454,61835954,1.6030559135627034,1.5709473475392854,1.8249592062348616,0.9094169619688506,1.780921091493601,1.6363050864551845,['TMEM26'],[6.00320428381083],[7.82663821669784e-11],"['AR', 'ATF3', 'BATF', 'BCL6', 'CDX2', 'CDX4', 'CRX', 'DLX2', 'EN1', 'FOSL1', 'FOSL2', 'FOXA1', 'GFI1B', 'HLF', 'HNF1A', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'JUN', 'JUNB', 'LHX1', 'LHX3', 'MAFB', 'MYB', 'MYBL2', 'NFE2L2', 'NFIL3', 'NFIX', 'NKX3-2', 'NR5A2', 'P300', 'PDX1', 'PITX1', 'RARA', 'SF1', 'STAT3', 'STAT4', 'TBR1', 'ZNF7']","['BCL6B', 'CTBP1', 'CTCF', 'GFI1B', 'KLF8', 'MZF1', 'PKNOX1', 'PRDM1', 'PRDM10', 'SCRT1', 'SP7', 'TSHZ1', 'ZBTB44', 'ZFP37', 'ZNF10', 'ZNF263', 'ZNF335', 'ZNF366', 'ZNF529', 'ZNF580', 'ZNF596', 'ZNF610', 'ZNF629', 'ZNF639', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr10,71266224,71266751,13.107731291662322,13.682787166810945,11.784328700889542,6.345045541759555,3.999073336453273,3.856050473197872,['SLC29A3'],[-0.484942208693104],[0.0006907333428204],"['ASCL1', 'ASCL2', 'ATF1', 'ATF4', 'ATF7', 'DDIT3', 'E2F1', 'E2F3', 'E2F6', 'EBF2', 'EOMES', 'ESRRA', 'HLF', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'SNAI1', 'SNAI2', 'TAL1', 'TBX6', 'TCF12', 'TCF3', 'TFAP2A', 'TFAP2C', 'THRB', 'TP63', 'ZNF263', 'ZNF711']","['ATF2', 'CTCF', 'EGR2', 'FEZF1', 'GLIS1', 'IKZF3', 'KLF1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF416', 'ZNF423', 'ZNF488', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF610', 'ZNF660', 'ZNF692', 'ZNF785', 'ZNF837', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30']",['H3K27ac']
chr10,72320650,72321150,5.378219891087193,6.55939418797105,5.764411145198867,4.174177678351143,3.75293694125397,3.223763094334435,"['DDIT4', 'DNAJB12']","[-0.933099016116576, 0.224627842039663]","[0.0038949941467164, 0.0013648865849917]","['ATF3', 'ATF4', 'ATOH1', 'BACH2', 'BATF', 'BCL6', 'BHLHA15', 'CRX', 'DDIT3', 'EBF1', 'EBF2', 'EHF', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'GABPA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HLF', 'JUN', 'JUNB', 'MEIS1', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX2-5', 'OLIG2', 'PLAGL1', 'PTF1A', 'SPI1', 'SPIB', 'TAL1', 'TCF12', 'TCF4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZFX', 'ZNF692', 'ZNF711']","['ATF2', 'BCL11A', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF16', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,75396233,75396750,5.6500025828692815,5.340462572747501,4.584209226165751,7.288014330795087,4.99366162649305,3.9822085967875616,"['ZNF503', 'COMTD1']","[-1.70114943943893, -0.0692688772677972]","[2.13221334767437e-09, 0.740042866459296]","['ARNT', 'GLI3', 'KLF6', 'NANOG', 'NFATC1', 'PLAGL1', 'RARA', 'THRB', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF263', 'ZNF7']","['FOXM1', 'ZNF202']","['H3K27ac', 'H3K36me3']"
chr10,76282548,76283126,5.86279227263637,5.887754091596356,5.886292282739836,2.3430750684199184,3.615782629361991,3.1352836888859543,,,,"['AR', 'EHF', 'ERG', 'ESRRG', 'FOXA1', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'NANOG', 'NFIX', 'NPAS4', 'OLIG2', 'ONECUT2', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX9', 'TBX5', 'TFCP2L1', 'TGIF2', 'TP63', 'ZIC1']","['ARNT', 'CTBP1', 'FEZF1', 'GFI1B', 'GLIS1', 'IKZF3', 'L3MBTL2', 'OSR2', 'PKNOX1', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF423', 'ZNF561', 'ZNF626', 'ZNF843', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,84762745,84763245,5.1787749513815085,5.542639786963757,4.851607026920661,2.40486478769499,4.666868888945769,3.899363595246827,,,,"['AR', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'CRX', 'DMC1', 'FOSL1', 'FOSL2', 'FOXM1', 'GLI3', 'JUN', 'JUNB', 'MAFA', 'MEF2B', 'MEF2C', 'MEF2D', 'MYOG', 'ONECUT1', 'ONECUT2', 'PBX2', 'PGR', 'PRDM1', 'PTF1A', 'SOX6', 'TAL1', 'TCF21', 'TFAP4', 'WT1', 'ZNF189']","['CTCF', 'IKZF3', 'MZF1', 'ZBTB11', 'ZBTB26', 'ZNF189', 'ZNF335', 'ZNF654']",['H3K4me1']
chr10,86517529,86518138,2.1461116515736784,2.136715099825824,2.357400494050484,1.8102569340092225,1.7601221468123724,1.8656431759911245,['WAPL'],[-0.441101720112209],[6.69612661466864e-07],"['BCL6', 'ESRRA', 'ISL1', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PLAGL1', 'RARA', 'SNAPC1', 'SPDEF', 'STAT6', 'TAL1', 'THRB', 'ZNF416']",['PRDM6'],"['H3K36me3', 'H3K4me1']"
chr10,95266594,95267162,3.97425231060109,4.405937061762747,3.793131835603701,2.016568301356529,2.019880896723774,1.9198414842952856,['PDLIM1'],[0.091962930338363],[0.238698950955748],"['ATF1', 'ATF2', 'ATF4', 'ATF7', 'BARX1', 'BCL6', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF2', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ERG', 'ESRRA', 'ETV1', 'ETV2', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXD12', 'JUN', 'LHX2', 'NFIL3', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PITX1', 'RARA', 'RFX1', 'RFX2', 'RFX3', 'SIX2', 'SPI1', 'STAT3', 'STAT4', 'TBP', 'TBX21', 'TBX5', 'THRA', 'THRB', 'TRPS1']","['ATF2', 'FEZF1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'PATZ1', 'PRDM1', 'PRDM4', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB20', 'ZEB2', 'ZNF10', 'ZNF335', 'ZNF366', 'ZNF449', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K36me3', 'H3K4me1']"
chr10,101492206,101492767,2.6491788956762137,2.5260503799634324,1.7240140786134,1.1744995396278808,2.1050180620791683,1.259271503430145,"['POLL', 'BTRC']","[0.0640545711614814, -0.460607392004144]","[0.501241232899186, 1.69041163852395e-08]","['BCL6', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXL2', 'FOXO1', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB4', 'HOXC9', 'HOXD11', 'HOXD13', 'HSF1', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MITF', 'NANOG', 'NEUROG2', 'NFATC1', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'NR4A1', 'OLIG2', 'OTX2', 'P300', 'PDX1', 'PITX1', 'POU1F1', 'SCRT1', 'STAT4', 'TBR1', 'TBX21', 'TBXT', 'TGIF1', 'TGIF2']","['ARNT', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'FOXA1', 'GFI1B', 'GLI2', 'GLIS1', 'IKZF3', 'KLF10', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZEB2', 'ZIC2', 'ZNF146', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF510', 'ZNF600', 'ZNF624', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF843', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr10,115846025,115846525,2.538076043456248,2.201893411889476,2.7891062907332107,0.4947891677581285,1.468066480858992,1.7253995018175836,,,,"['BCL6', 'CDX4', 'EOMES', 'ESRRA', 'ESRRG', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD13', 'NKX3-1', 'ONECUT2', 'PBX2', 'PGR', 'PITX1', 'PRDM1', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'STAT1', 'STAT3', 'STAT4', 'TBP', 'TGIF1', 'THRB', 'ZNF263']","['ATF2', 'BCL6B', 'PRDM6', 'ZEB2', 'ZNF843']",['H3K4me1']
chr10,117796253,117796753,2.405825474573131,2.8322755226643324,2.375065884174614,1.8542459934826472,2.531907691074629,2.2983338326083054,"['EMX2', 'RAB11FIP2']","[0.545333240316446, 0.358664912930079]","[2.37055310890111e-05, 0.0031855227637095]","['AR', 'ARNT', 'BARX1', 'CDX2', 'CDX4', 'CRX', 'ERG', 'HAND2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NKX6-1', 'P300', 'PGR', 'PITX1', 'RELA', 'SOX9', 'SP2', 'STAT4', 'STAT6', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB']","['ATF2', 'BCL11A', 'BCL6B', 'CTBP1', 'FEZF1', 'GLIS1', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'MZF1', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TSHZ1', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF366', 'ZNF398', 'ZNF488', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN4', 'ZSCAN5C']",['H3K4me1']
chr10,118038949,118039449,1.7662349459262645,1.6377884357528216,1.726173235606745,1.592720804267861,1.516536958886899,1.2141234087944572,"['EMX2', 'RAB11FIP2']","[0.545333240316446, 0.358664912930079]","[2.37055310890111e-05, 0.0031855227637095]","['AR', 'GATA3', 'LHX3', 'NFATC1', 'NFIX', 'NFYA', 'PITX1', 'PRDM1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX6', 'SOX7', 'TAL1', 'TRPS1']","['ATF2', 'PRDM1', 'ZBTB21', 'ZNF629']",['H3K4me1']
chr10,126216555,126217055,1.3889299737096283,1.2654661841168429,1.31706001993478,1.5876969680270872,1.6179518062085383,1.702900613970986,,,,"['ARNTL', 'BCL6', 'EBF1', 'EBF2', 'ESRRA', 'HSF1', 'LEF1', 'MNT', 'NFIA', 'NPAS1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PITX1', 'PLAGL1', 'PRDM15', 'RARA', 'SIX1', 'SIX2', 'STAT3', 'STAT4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'THRB', 'ZBTB7A', 'ZNF165', 'ZNF322', 'ZNF711']","['BCL6B', 'CTBP1', 'FEZF1', 'GLIS1', 'PKNOX1', 'PRDM10', 'PRDM4', 'TSHZ1', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF335', 'ZNF449', 'ZNF561', 'ZNF629', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,132434259,132434759,3.033048064384539,3.650483312260675,3.210128846315315,3.681305594561079,2.577457030341724,3.19211261213235,['PWWP2B'],[-0.441140016987181],[0.0014238302775548],"['CTCFL', 'E2F4', 'EBF2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'HOXA11', 'IRF8', 'KLF1', 'MYB', 'MYBL1', 'NR5A2', 'PGR', 'SP1', 'SP2', 'SPI1', 'SPIB', 'TBP', 'THRB', 'ZFX', 'ZNF711']","['PKNOX1', 'SP2', 'SP3', 'ZBTB11', 'ZFX', 'ZNF335', 'ZNF518A', 'ZSCAN30', 'ZXDB']",['H3K4me1']
chr10,133244895,133245395,16.75113742879994,17.688064169314107,25.482798015397893,8.832529844075617,4.3550741818422525,5.866615486365402,"['VENTX', 'ADAM8']","[-1.10356084813755, -0.0465154831251276]","[0.112579691742583, 0.805363608988369]","['ESRRA', 'KLF14', 'NFIX', 'PLAGL1', 'RFX6', 'SMAD3', 'SP2', 'TAL1', 'TFAP2C', 'THRB', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZFP809', 'ZFX', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263', 'ZNF416', 'ZNF711']","['ZIC2', 'ZNF223', 'ZNF416', 'ZNF600']",['H3K27ac']
chr11,3049834,3050334,4.196426695960607,3.89900159843492,3.1294927833152952,4.449784377128155,3.195130411865577,3.0330859513900807,['NAP1L4'],[-0.495889994745127],[4.48603556877664e-09],"['ARNTL', 'ASCL1', 'ASCL2', 'ATF3', 'BACH2', 'BATF', 'BHLHA15', 'BHLHE40', 'BHLHE41', 'CLOCK', 'FOSL1', 'FOSL2', 'GLI3', 'HOXA11', 'HOXD11', 'JUN', 'JUNB', 'MAFK', 'MAX', 'MITF', 'MNT', 'MYC', 'MYCN', 'MYF5', 'MYOD1', 'MYOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NPAS1', 'NPAS2', 'PGR', 'PLAGL1', 'PTF1A', 'SP2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TFE3', 'THRA', 'THRB', 'TWIST2', 'USF1', 'USF2', 'WT1', 'ZBTB18', 'ZFX', 'ZNF711']","['CTCF', 'GLIS1', 'GLIS2', 'KLF10', 'KLF8', 'OSR2', 'PATZ1', 'PRDM1', 'SCRT2', 'SP2', 'SP7', 'TSHZ1', 'ZBTB10', 'ZBTB17', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF423', 'ZNF600', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF701', 'ZSCAN30', 'ZXDB']","['H3K36me3', 'H3K4me1']"
chr11,3615849,3616551,9.62830369129384,10.70909615738527,14.069189458132165,7.065139913582675,5.5556952818858925,6.538351699040289,['ART5'],[-1.41569798222528],[6.17079606063594e-08],"['AR', 'ASCL1', 'ASCL2', 'ATF1', 'ATOH1', 'BCL11A', 'BHLHA15', 'FOXA2', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'GLI3', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-2', 'OLIG2', 'PGR', 'PITX1', 'PTF1A', 'SPDEF', 'TAL1', 'TBP', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZBTB12', 'ZBTB18', 'ZBTB7A', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF189', 'ZNF322', 'ZNF341', 'ZNF711']","['MZF1', 'ZBTB48', 'ZFHX2', 'ZIC2', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF680']",['H3K27ac']
chr11,9565926,9566426,4.868822767517717,6.399616989044226,3.501004156172692,5.9477390748968135,3.008141853854234,3.0368090276114184,"['WEE1', 'ZNF143']","[-0.231668394388613, 0.639496921623601]","[0.0008170130039216, 2.17840932139067e-08]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BACH2', 'BATF', 'CREB5', 'DLX2', 'E2F6', 'EN1', 'FOSL1', 'FOSL2', 'HAND2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'ISL1', 'JUN', 'JUNB', 'JUND', 'LHX1', 'LHX2', 'LHX3', 'MAFB', 'MAFK', 'MAZ', 'NANOG', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'PDX1', 'PLAGL1', 'RUNX1', 'SCRT1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX2', 'SOX3', 'SP2', 'SRF', 'TBP', 'THRB', 'ZFX', 'ZIC1', 'ZNF467', 'ZNF711']","['ATF2', 'BCL11A', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF510', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF768', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr11,9613249,9613851,2.954390277830657,3.4943996473837244,2.345703588424815,3.7598255468520834,2.5389530215094265,2.706987204265043,"['WEE1', 'SWAP70']","[-0.231668394388613, -0.334312113742975]","[0.0008170130039216, 5.90220095738672e-05]","['AR', 'EBF1', 'ERG', 'ETV1', 'KLF5', 'MAZ', 'MYB', 'MYBL1', 'NANOG', 'PLAGL1', 'SP2', 'TFAP2A', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB7A', 'ZFX', 'ZIC2', 'ZNF263', 'ZNF341', 'ZNF711']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'CTCF', 'FEZF1', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'L3MBTL2', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM4', 'PRDM6', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF501', 'ZNF558', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF843', 'ZSCAN18', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr11,9802327,9802827,7.300038878215085,7.392379947838651,7.473754950086658,1.311649432677335,3.285684606417166,2.6405667465518934,['SWAP70'],[-0.334312113742975],[5.90220095738672e-05],"['AR', 'BHLHA15', 'LEF1', 'NANOG', 'NEUROG2', 'OLIG2', 'RARA', 'RBPJ', 'TAL1', 'TCF12', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'TWIST2', 'ZFX', 'ZNF416', 'ZNF652', 'ZNF711']","['ATF2', 'FEZF1', 'IKZF3', 'PRDM6', 'SP7', 'ZEB2', 'ZNF24', 'ZNF335', 'ZSCAN21']",['H3K27ac']
chr11,12066015,12066515,6.992305628146148,7.660630034526938,8.80355436605552,4.346718455656986,2.624995246897696,3.341901339819326,"['DKK3', 'MICAL2']","[-0.335232779595334, 0.082986644459771]","[0.0630558472395338, 0.477557832946223]","['ARNTL', 'BCL6', 'FOXA1', 'FOXA2', 'FOXM1', 'GATA3', 'GATA4', 'GATA5', 'MAX', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'POU1F1', 'SMAD3', 'TAL1', 'TBX5', 'TGIF1', 'TGIF2', 'TRPS1', 'YY1', 'ZNF7']","['PRDM1', 'PRDM10', 'SCRT2', 'ZBTB12', 'ZBTB20', 'ZFP37', 'ZNF184', 'ZNF263', 'ZNF341', 'ZNF366', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF680']",['H3K27ac']
chr11,12724750,12725250,2.462106111848149,2.596426866071875,2.4265941093892125,1.789551675241685,2.2417083012991057,1.930279026199494,,,,"['ARNTL', 'CDX4', 'EBF1', 'ESRRA', 'ESRRG', 'FOXH1', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'MEIS1', 'MNT', 'NPAS1', 'NR5A2', 'PGR', 'PITX1', 'PLAGL1', 'PRDM14', 'PRDM15', 'RARA', 'TBP', 'TFAP2A', 'TFAP2C', 'TGIF1', 'ZFX', 'ZNF263', 'ZNF416', 'ZNF711']","['GLIS1', 'IKZF3', 'PRDM1', 'PRDM10', 'PRDM4', 'REST', 'TRIM28', 'ZBTB10', 'ZBTB26', 'ZEB2', 'ZNF366']","['H3K27ac', 'H3K4me1']"
chr11,33061351,33061851,7.804060753439789,8.877963342715814,14.14595636223927,1.8388747792107176,2.7007723956638023,3.5079452943655323,"['TCP11L1', 'CSTF3']","[-0.376290038202102, -0.167778214397658]","[0.0122233966834366, 0.0318468261573756]","['AR', 'ATF3', 'BATF', 'EBF1', 'EBF2', 'EOMES', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'HAND2', 'JUN', 'JUNB', 'KLF14', 'KLF5', 'KLF6', 'NANOG', 'NFE2L2', 'NFIX', 'NKX2-1', 'NKX2-2', 'PITX1', 'RARA', 'SMAD3', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBR1', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'ZEB1', 'ZEB2', 'ZIC1', 'ZNF416']","['ZBTB17', 'ZNF189', 'ZSCAN30']",['H3K27ac']
chr11,46243348,46243901,10.13300524122777,10.244606974705327,7.928361996308697,5.503233136998793,3.2758382592445536,3.4262651832311803,"['CREB3L1', 'PHF21A']","[-0.967235672976905, -0.0485430125764252]","[8.3184796573375e-06, 0.541280522667562]","['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'GLI3', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'NFIX', 'NFYA', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PDX1', 'PLAGL1', 'SIX2', 'SMAD3', 'TBX5', 'ZIC1']","['BCL6B', 'ELF4', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF10', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'PKNOX1', 'PRDM10', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF189', 'ZNF24', 'ZNF335', 'ZNF341', 'ZNF449', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF76', 'ZSCAN16', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me3']"
