chrom,start,end,CC_R1,CC_R2,CC_R3,FOXA1_R1,FOXA1_R2,FOXA1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr1,107683608,107684156,1.8847871766381288,1.9743847494907447,2.1475392918614684,1.1845441532164471,1.502897778692213,1.5492956209581492,"['NTNG1', 'VAV3']","[-2.49705829178494, 0.315489726927581]","[2.119011400495e-08, 0.0514901293115449]","['AR', 'CDX2', 'CDX4', 'CREB5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'LEF1', 'MAFF', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'MYB', 'MYBL2', 'NFE2L2', 'NFIL3', 'NFIX', 'OLIG2', 'PITX1', 'RBPJ', 'SMAD2', 'SMAD3', 'SNAPC1', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SRF', 'TAL1', 'TBP', 'TBR1', 'TGIF2', 'YY1', 'ZFP809', 'ZIC1', 'ZNF416']","['FEZF1', 'OVOL3', 'SCRT1', 'SCRT2', 'TRIM28', 'YY1', 'ZEB2', 'ZNF174', 'ZNF335', 'ZNF549', 'ZSCAN21', 'ZSCAN30', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr1,117339905,117340405,1.8867720488379736,1.8480285996271983,1.450424665613664,1.652771438009133,1.4965346317859316,1.4320151109963974,['MAN1A2'],[0.142804276672744],[0.378360800647304],"['AR', 'ARNTL', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EOMES', 'ESRRA', 'ETS1', 'ETV1', 'ETV4', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'HLF', 'JUN', 'MAX', 'MEIS1', 'MNT', 'MYB', 'MYBL2', 'MYC', 'MYCN', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROG2', 'NFIL3', 'NKX6-1', 'NPAS2', 'NR2F2', 'OLIG2', 'PITX1', 'PTF1A', 'RARA', 'SNAI1', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF21', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'WT1', 'ZIC1']","['ATF2', 'BCL11A', 'BCL6B', 'CTCF', 'ELF4', 'FEZF1', 'GFI1B', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF8', 'L3MBTL2', 'MAZ', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF214', 'ZNF24', 'ZNF280D', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF547', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,148263867,148264367,1.9749255303152464,2.3859287089009613,2.061266185178599,2.1406518549251423,2.4706817258073697,2.1435456884123028,"['PPIAL4G', 'NBPF11']","[-0.0541692529007717, 0.129158021287208]","[0.830200613988672, 0.0867611671085041]","['AR', 'ASCL1', 'ASCL2', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'MYB', 'MYOG', 'NPAS2', 'PTF1A', 'SCRT1', 'SF1', 'SMAD2', 'SMAD4', 'SNAI1', 'TBX21', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2', 'ZNF341']","['BCL11B', 'BHLHE40', 'ELF4', 'FOXK2', 'KLF9', 'MZF1', 'NFRKB', 'SP3', 'TRIM28', 'ZBTB20', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFP37', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF263', 'ZNF548', 'ZNF561', 'ZNF623', 'ZNF770', 'ZNF843', 'ZSCAN21']","['H3K27ac', 'H3K4me3']"
chr1,149977237,149977737,4.0158279542440525,4.300419148746328,4.104027816716111,3.4243336260236026,3.047856927442089,2.8254615174289937,"['MTMR11', 'OTUD7B']","[-0.902738037615711, 0.31816740282886]","[3.33861599019067e-05, 0.0012892088067649]","['AR', 'ARNTL', 'ASCL1', 'ATOH1', 'BCL6', 'BHLHA15', 'BHLHE41', 'ESRRA', 'GLI3', 'IRF1', 'IRF8', 'MITF', 'MYOG', 'NEUROG2', 'NKX2-1', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PRDM1', 'PTF1A', 'RARA', 'SIX1', 'SIX2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TFE3', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'USF1', 'USF2', 'ZBTB33', 'ZFX', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF711']","['ELF4', 'PKNOX1']","['H3K36me3', 'H3K4me1']"
chr1,161399951,161400451,2.84349096532211,2.313621582549313,1.902488277405136,2.551350962158346,2.431729536436533,2.303828865978902,"['FCGR2A', 'CFAP126']","[0.542834055821042, -0.264166748186833]","[0.498850854283207, 0.277732178057326]","['AR', 'E2F3', 'EBF1', 'ELK4', 'EOMES', 'FOXA1', 'FOXD3', 'FOXM1', 'GLI3', 'HOXD12', 'NKX3-1', 'OLIG2', 'PLAGL1', 'SIX2', 'TFAP2A', 'TFAP2C', 'THRB', 'ZNF189', 'ZNF416', 'ZNF711']","['BCL11A', 'BCL11B', 'CTCF', 'EGR2', 'FEZF1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM6', 'RBAK', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'WT1', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF138', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF211', 'ZNF214', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF510', 'ZNF548', 'ZNF558', 'ZNF580', 'ZNF596', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF664', 'ZNF680', 'ZNF692', 'ZNF777', 'ZNF785', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr1,162092232,162092754,1.7689417743153506,2.3554152487665703,2.018688818817394,1.2837303179630983,1.9205227317337727,1.48431744909464,"['SPATA46', 'NOS1AP']","[0.64577401376579, -0.0888900755940366]","[0.546243295437633, 0.766375228312262]","['BCL6', 'CDX2', 'CDX4', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'LHX1', 'LHX3', 'NANOG', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR4A1', 'PRDM15', 'RARA', 'STAT1', 'STAT3', 'STAT4', 'STAT5A', 'STAT6', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZFX', 'ZIC1', 'ZNF711']","['BCL6B', 'CTCF', 'FEZF1', 'MYNN', 'PKNOX1', 'PRDM6', 'SCRT1', 'SP7', 'ZBTB17', 'ZNF335', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr1,180470343,180470843,2.46772700644392,2.4902658719828112,2.187062154193467,1.77424950359885,2.2139875205286823,2.276791755265444,"['LHX4', 'ACBD6']","[0.0418482086508607, -0.0498008366845561]","[0.77706867407215, 0.641027423015817]","['ARNT', 'DMRT1', 'ELF5', 'HOXA10', 'HOXA9', 'HOXD12', 'MEF2A', 'MEF2B', 'NKX3-1', 'NKX3-2', 'PGR', 'PLAGL1', 'SOX9', 'SPDEF', 'STAT3', 'STAT4', 'TGIF1', 'TGIF2', 'TP63', 'ZIC1']","['AEBP2', 'BCL11B', 'FEZF1', 'HIC1', 'PRDM6', 'ZNF384', 'ZNF501', 'ZNF580', 'ZXDB']",['H3K4me1']
chr1,181042846,181043346,2.682873300427988,2.624443804287581,2.964274115224244,2.041341760084841,2.276805942593892,2.5844207530503303,"['MR1', 'IER5']","[-0.576404774632618, -0.0194484631260328]","[0.0004094208447516, 0.900966908763824]","['ATF4', 'CDX4', 'DDIT3', 'E2F3', 'EBF1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXM1', 'FOXO1', 'HLF', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'NEUROG2', 'NFIL3', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'OLIG2', 'ZEB1']","['GLIS1', 'IKZF3', 'KLF1', 'KLF17', 'KLF7', 'KLF9', 'OSR2', 'SP7', 'TRIM28', 'WT1', 'ZBTB17', 'ZEB2', 'ZFHX2', 'ZNF24', 'ZNF335', 'ZNF398', 'ZNF518A', 'ZNF580', 'ZNF660', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr1,183942627,183943127,2.0025458302621515,1.9965688477996304,1.9539724820649709,1.7739022923456993,1.9655428981966283,1.7560061568780392,['COLGALT2'],[-0.0920752073390189],[0.441802476547561],"['ARNTL', 'ASCL1', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CRX', 'DLX1', 'EHF', 'ERG', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'ISL1', 'MAX', 'MITF', 'MNT', 'MYB', 'MYBL2', 'MYC', 'MYCN', 'NEUROG2', 'NKX6-1', 'NPAS1', 'NPAS2', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'RBPJ', 'TAL1', 'TBP', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'USF1', 'USF2', 'ZIC1', 'ZNF416']","['ATF2', 'CTCF', 'FEZF1', 'GFI1B', 'GLIS1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'L3MBTL2', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZFX', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,200242630,200243180,2.411627813324038,1.8532934753329453,1.9596716794366749,1.5891243745615018,1.4867183640759465,1.5255484893472686,"['ZNF281', 'NR5A2']","[0.204959813173744, 0.0422526180316406]","[0.0548953200841694, 0.849713147901301]","['BCL6', 'BHLHE41', 'CDX2', 'CDX4', 'EOMES', 'GATA3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'LEF1', 'MEIS1', 'NFIA', 'NKX2-2', 'NR2E1', 'NR4A1', 'NR5A2', 'RFX6', 'STAT3', 'STAT4', 'TAL1', 'TBX5', 'TEAD1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZNF263', 'ZNF519']","['CTBP1', 'FEZF1', 'IKZF3', 'L3MBTL2', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM6', 'SCRT1', 'SCRT2', 'TRIM28', 'WT1', 'YY1', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZNF2', 'ZNF335', 'ZNF561', 'ZNF660', 'ZSCAN21', 'ZSCAN5C']",['H3K27ac']
chr1,210262352,210262950,1.5640686217671251,1.3651800372550504,1.3405817797862938,1.214066418148432,1.0182799745985576,1.2726126027012876,"['SERTAD4', 'HHAT']","[0.247076937913457, -0.311636940418192]","[0.0156606793051307, 0.104904342999183]","['ASCL1', 'BHLHA15', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO3', 'HLF', 'HOXA1', 'KLF14', 'MYB', 'MYBL1', 'NANOG', 'NEUROG2', 'NFATC1', 'NFIL3', 'NR2E1', 'OLIG2', 'PBX2', 'PDX1', 'PGR', 'PLAGL1', 'PRDM15', 'PTF1A', 'SMAD3', 'TAL1', 'TCF21', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP4', 'TWIST2', 'ZBTB18', 'ZFP57']","['ZNF335', 'ZNF776', 'ZSCAN30', 'ZSCAN4']",['H3K4me1']
chr1,210291269,210291769,1.5541735808216064,1.9358898363416988,2.047845213727849,1.4003897867690918,1.62941966670763,1.7732425809484518,"['SERTAD4', 'HHAT']","[0.247076937913457, -0.311636940418192]","[0.0156606793051307, 0.104904342999183]","['AR', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB5', 'EBF1', 'EBF2', 'EHF', 'EOMES', 'ERG', 'HOXA11', 'HOXD11', 'NFYA', 'NKX2-1', 'NKX3-1', 'OLIG2', 'PITX1', 'PRDM10', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX6', 'TAL1', 'TBX21', 'TBX5', 'TCF4', 'THRB', 'TWIST2', 'ZBTB18']","['FEZF1', 'MAZ', 'PRDM10', 'PRDM6', 'YY2', 'ZBTB44', 'ZFHX2', 'ZNF18', 'ZNF24', 'ZNF518A', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr1,212671344,212671844,3.1387236054349743,3.4756377700823364,3.3867500943195346,2.611799636915366,2.873122437766616,2.990731812132837,['BATF3'],[0.0027118674224985],[0.994939432567709],"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB1', 'CREB5', 'FOXO1', 'JUN', 'JUND', 'MAFB', 'MEF2B', 'MEF2C', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'OLIG2', 'POU1F1', 'PTF1A', 'SMAD3', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2', 'ZBTB18', 'ZIC1', 'ZNF341']","['EGR2', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'SP7', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF174', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF770', 'ZXDB']",['H3K4me1']
chr1,218302236,218302736,3.0975998383609773,2.9572757443324376,2.8446585451502866,2.5140996511671063,2.21427883467612,2.490878400023898,"['RRP15', 'TGFB2']","[0.183260033637747, 0.706389830353991]","[0.268915750918792, 0.0041222810805555]","['ASCL1', 'ATOH1', 'BCL11A', 'IRF3', 'NEUROG2', 'NKX3-2', 'OLIG2', 'PITX1', 'PRDM10', 'PTF1A', 'TAL1', 'TWIST2', 'ZEB1', 'ZEB2', 'ZNF416']","['IKZF3', 'PRDM1', 'PRDM6', 'SCRT1', 'ZNF184', 'ZNF501']",['H3K4me1']
chr1,222465593,222466093,1.490618627252477,1.638563399228662,1.26072061107046,1.670685609582979,1.6199326793523443,1.1799867810785905,"['HHIPL2', 'DUSP10']","[0.956944306235032, 0.53846420812967]","[0.0008016127840815, 0.0001904804291486]","['ARNTL', 'BHLHE41', 'FOXD3', 'GATA3', 'GLI3', 'MITF', 'MYC', 'NFATC1', 'NFIX', 'NPAS1', 'PGR', 'PITX1', 'PLAGL1', 'PRDM10', 'PRDM15', 'RBPJ', 'STAT5A', 'TBX5', 'TBX6', 'TEAD1', 'TEAD3', 'TRPS1', 'ZNF189']","['BCL11B', 'BCL6B', 'CTCF', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'L3MBTL2', 'LEF1', 'MZF1', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'YY1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZFX', 'ZNF2', 'ZNF263', 'ZNF335', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF513', 'ZNF549', 'ZNF560', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF785', 'ZSCAN21', 'ZSCAN30', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me3']"
