chrom,start,end,CC_R1,CC_R2,CC_R3,TCF7L2_R1,TCF7L2_R2,TCF7L2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr11,27208749,27209249,2.6321975229083834,2.5796651432676696,2.8749024566673107,3.1977887312425533,3.1327989899310174,3.2995319834743357,"['LGR4', 'BBOX1']","[0.185127448769197, -0.331823394844002]","[0.104337809493698, 0.813052585210463]","['ARNTL', 'BCL6', 'CUX2', 'EGR1', 'EOMES', 'FOXO1', 'GATA3', 'GATA4', 'GATA5', 'HOXB13', 'IRF4', 'KLF14', 'MEIS1', 'MYOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS2', 'ONECUT1', 'ONECUT2', 'PTF1A', 'RBPJ', 'RFX6', 'RORA', 'RORC', 'SMAD4', 'SNAI1', 'SOX10', 'SOX15', 'SOX3', 'SOX6', 'SPDEF', 'STAT1', 'STAT3', 'STAT4', 'STAT5A', 'TAL1', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TFAP4', 'TGIF1', 'TGIF2', 'TRPS1', 'WT1', 'YY1', 'ZEB1', 'ZEB2', 'ZNF7']",,"['H3K27ac', 'H3K4me1']"
chr11,27582719,27583219,3.831173359880405,4.586169837468771,3.6362194668764976,4.602508242536348,5.680165060042809,4.943685868025535,"['LIN7C', 'BDNF']","[0.13730213042657, -1.12521921895503]","[0.34016360505289, 0.0424109294127834]","['ARNT', 'ATF1', 'ATOH1', 'BCL6', 'BHLHA15', 'BHLHE41', 'CDX2', 'CDX4', 'ELF1', 'ELF4', 'ELK1', 'ELK4', 'ETV1', 'ETV4', 'GABPA', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MITF', 'NEUROD1', 'NEUROG2', 'NFIX', 'OLIG2', 'P300', 'PDX1', 'PITX1', 'PLAGL1', 'PTF1A', 'RFX6', 'SOX3', 'TAL1', 'TCF4', 'TFAP4', 'TRPS1', 'TWIST2']","['ATF2', 'ZNF335', 'ZNF366', 'ZNF692']",['H3K4me1']
chr11,34222978,34223478,2.048428274342763,1.9780079945450324,1.6333871633867758,2.070222756816749,2.355857766354326,2.215874440774449,"['NAT10', 'ABTB2']","[0.253260810508469, -0.37278528773895]","[0.0023224841233223, 0.0011719358732771]","['AR', 'ARNT', 'ARNTL', 'ASCL1', 'ASCL2', 'ATF3', 'ATOH1', 'BCL6', 'BHLHA15', 'DMRT1', 'FOSL2', 'FOXD3', 'FOXO1', 'GLI3', 'HOXA13', 'HOXB13', 'JUN', 'MNT', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFATC1', 'NFIA', 'NKX3-2', 'NPAS1', 'OLIG2', 'PGR', 'PRDM10', 'PTF1A', 'STAT6', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF2', 'THRA', 'THRB', 'TWIST2', 'ZIC1', 'ZNF263', 'ZNF711']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF221', 'ZNF223', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF843', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,46554125,46554625,1.5632706275723456,1.884760992322851,1.4711902473054883,2.2650376629662485,3.0829717430266013,2.1812084673221985,"['CHRM4', 'AMBRA1']","[-2.14631538895099, 0.0234401460070104]","[3.07506445225502e-09, 0.83597742940566]","['ATF3', 'ATF4', 'BATF', 'CDX2', 'CDX4', 'CRX', 'CUX1', 'DDIT3', 'ETV1', 'FOSL1', 'FOSL2', 'GSC', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'LEF1', 'NFE2L2', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NR2F2', 'ONECUT2', 'OTX2', 'PITX1', 'RARA', 'SOX15', 'SOX2', 'SOX6', 'TEAD1', 'THRB']","['BCL6B', 'GFI1B', 'IKZF3', 'KLF8', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF394', 'ZNF629', 'ZNF639', 'ZSCAN21', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,65477329,65477829,5.5763268166502735,6.032653885381771,4.578796169739618,6.672664309919552,7.686209702625342,7.90141655038515,"['FRMD8', 'SCYL1']","[0.211920011538665, 0.197642289453896]","[0.0525925259543889, 0.007818972709975]","['ARNTL', 'ASCL1', 'ATF3', 'ATOH1', 'BACH2', 'BATF', 'BHLHA15', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CREB1', 'ELK1', 'EPAS1', 'ETV1', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'MAFA', 'MAFK', 'MEIS1', 'MITF', 'MYC', 'MYCN', 'NANOG', 'NEUROG2', 'NFE2', 'NFE2L2', 'NFYA', 'NPAS1', 'NPAS2', 'OLIG2', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TCF12', 'TCF21', 'TCF4', 'TFE3', 'TGIF2', 'TWIST2', 'USF1', 'USF2', 'ZBTB18', 'ZIC1']","['ATF2', 'BCL11A', 'BCL11B', 'EGR2', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFX', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF202', 'ZNF221', 'ZNF24', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF76', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr11,65652784,65653284,2.333157223114165,2.9637955340670064,2.3064660492090465,2.695767217090632,3.3863884662426305,4.283959955262774,"['SIPA1', 'RELA']","[-0.275282169799667, 0.0817116512279684]","[0.0435421873286299, 0.37638176073793]","['ASCL2', 'BHLHA15', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'MYOD1', 'NRF1', 'OLIG2', 'PLAGL1', 'PTF1A', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SPIB', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST1', 'TWIST2', 'ZBTB7A', 'ZFX', 'ZNF692', 'ZNF711']","['EGR2', 'ELF4', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'YY1', 'ZBTB11', 'ZBTB17', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZFX', 'ZNF335', 'ZNF398', 'ZNF449', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF692', 'ZNF777', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr11,67464828,67465328,5.108619133074616,4.785344108776439,5.656958559414629,6.290123506544809,5.871776807136192,6.986992135212002,['TMEM134'],[0.253889289880722],[0.0575483527998525],"['AR', 'CRX', 'E2F3', 'E2F6', 'EGR1', 'EGR2', 'ESRRA', 'GLI2', 'GLI3', 'HAND2', 'KLF10', 'KLF14', 'MAZ', 'MITF', 'NKX2-1', 'NKX2-2', 'NPAS2', 'PITX1', 'SMAD4', 'TBX5', 'THRB', 'WT1', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZNF263', 'ZNF281']","['BCL11A', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB11', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZNF398']","['H3K27ac', 'H3K4me3']"
chr11,86570050,86570550,2.620234827846716,3.206296069501662,2.427425827202098,2.6251194553702293,3.0481420920999827,3.52284466896695,"['CCDC81', 'ME3']","[-0.47835560226191, -0.172859541879266]","[0.0837856921983533, 0.847404329024093]","['CUX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'ELF5', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV2', 'FLI1', 'HOXA1', 'HOXA2', 'HOXA9', 'HOXC9', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL2', 'NANOG', 'NKX6-1', 'PBX2', 'PDX1', 'PLAGL1', 'POU1F1', 'TAL1', 'TBX5', 'ZFP809', 'ZIC1', 'ZNF263']","['ATF2', 'BCL11A', 'CTCF', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF146', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF341', 'ZNF366', 'ZNF37A', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,92838910,92839410,2.2209428858957545,2.598331452073028,2.1677041660416165,3.185706980261953,3.363030577931096,2.935545832072067,,,,"['CDX2', 'CDX4', 'CUX1', 'ESRRA', 'ETV1', 'FOXA1', 'FOXK1', 'FOXK2', 'FOXO1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'IRF4', 'MEIS1', 'NANOG', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PBX2', 'PDX1', 'PGR', 'PLAGL1', 'PRDM1', 'PRDM15', 'RARA', 'SCRT1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF692']","['ARNT', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'FOXK2', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'KLF17', 'KLF9', 'L3MBTL2', 'LEF1', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN23', 'ZXDB']",['H3K27ac']
chr11,113681646,113682233,2.4075127474768867,2.539932146962076,2.195916105365775,2.955498058051921,3.0939851827691665,3.140848533940057,"['TMPRSS5', 'DRD2']","[0.0408728852115196, 0.511628352233444]","[0.917416098959448, 0.102970055105566]","['CDX2', 'EBF2', 'ESRRA', 'MAFA', 'NANOG', 'NFIX', 'NR2E1', 'NR2F6', 'PBX2', 'PITX1', 'POU1F1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'THRB', 'ZNF189']","['CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'KLF10', 'KLF8', 'L3MBTL2', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF189', 'ZNF221', 'ZNF223', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF518A', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,119175349,119175849,5.356954785376854,5.513392484224899,5.199287348628698,6.2568017438777,6.415728715435316,5.850427479141816,['NLRX1'],[-0.575186061728905],[4.18457481731048e-06],"['ATF3', 'BACH1', 'BACH2', 'BATF', 'BCL6', 'DLX2', 'EN1', 'EPAS1', 'FOSL1', 'FOSL2', 'GATA4', 'GLI3', 'GSC', 'IRF3', 'JUN', 'JUNB', 'LHX3', 'MAFB', 'MAFK', 'MEF2A', 'MEF2B', 'NANOG', 'NFE2', 'PDX1', 'SMAD2', 'SMAD3', 'SMAD4', 'TEAD1', 'ZBTB18', 'ZFX', 'ZNF189', 'ZNF263', 'ZNF467', 'ZNF711']","['SP7', 'ZBTB17', 'ZNF366', 'ZNF600', 'ZSCAN5C']","['H3K27ac', 'H3K36me3']"
chr11,125170050,125170550,3.1644258258333062,3.476657974971008,2.9088948301429056,3.427482405595816,3.32426110398432,3.177093752062294,"['PKNOX2', 'FEZ1']","[-0.267758223039154, -1.10959676649331]","[0.0360526970815548, 1.05229038017983e-09]","['AR', 'EBF2', 'EHF', 'ELF3', 'ELF5', 'ELK1', 'ELK4', 'EN1', 'ERG', 'ETS1', 'ETV2', 'ETV4', 'HOXA9', 'NANOG', 'NFYA', 'OLIG2', 'PGR', 'PITX1', 'RELA', 'SMAD3', 'TBP', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'ZNF189']","['GLIS1', 'L3MBTL2', 'MZF1', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZNF341', 'ZNF366', 'ZNF580', 'ZNF596', 'ZNF629', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr11,128421570,128422070,2.54953158380903,2.3459683961645657,1.9845563991755533,2.67874694352644,2.7841016664596743,2.683008962862901,,,,"['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CREB5', 'CRX', 'EOMES', 'GSC', 'HOXA9', 'JUN', 'JUND', 'MYB', 'MYBL1', 'NFIL3', 'NPAS1', 'OTX2', 'PGR', 'PITX1', 'PLAGL1', 'POU1F1', 'RFX5', 'RFX6', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX6', 'TAL1', 'TBR1', 'TBX5', 'TCF4', 'TGIF1', 'TWIST2', 'ZIC1', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF7']","['ATF2', 'ZBTB21', 'ZNF335', 'ZNF341', 'ZNF518A']",['H3K4me1']
chr11,133064158,133064658,2.4570324208829386,2.830690944213698,2.0971553438096278,3.2214385585540803,3.513579467439032,3.6096095815897327,,,,"['ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'FOXO1', 'HINFP', 'MYB', 'MYBL1', 'MYBL2', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIA', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PTF1A', 'RARA', 'RFX2', 'RFX3', 'SCRT1', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TWIST2', 'ZBTB7A', 'ZFP809', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263', 'ZNF416', 'ZNF675']","['CTCF', 'ZBTB11']","['H3K27ac', 'H3K4me3']"
chr12,21751522,21752022,1.2470534920805036,1.5898531644624958,1.387825523134794,1.7839959089466932,2.42138201611039,1.971414035272804,"['LDHB', 'KCNJ8']","[0.451393150967629, 0.118624321486504]","[0.02711859664883, 0.383933748036133]","['CDX4', 'EBF1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'HOXC9', 'HOXD11', 'HOXD12', 'IRF3', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIA', 'PBX2', 'PITX1', 'RBPJ', 'RELA', 'TBR1', 'TBX21', 'ZNF415']","['FEZF1', 'IKZF3', 'INSM2', 'OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZNF263', 'ZNF366', 'ZNF423', 'ZNF626', 'ZNF843']","['H3K27ac', 'H3K4me1']"
chr12,25333746,25334246,3.9106818103212055,3.4898929449209977,2.461854773660813,4.86417634548747,5.703940484571144,4.898690325358117,"['KRAS', 'LMNTD1']","[0.0707874886547599, -1.12831010635496]","[0.515628357025069, 0.166299952227098]","['ATF1', 'ATF2', 'ATF4', 'ATF7', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'DDIT3', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EOMES', 'ERG', 'ETS1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GFI1B', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUND', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS2', 'ONECUT2', 'OTX2', 'P300', 'PBX2', 'PITX1', 'PTF1A', 'SOX10', 'TBP', 'TBR1', 'TBX21', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1', 'ZNF165']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr12,25433539,25434039,1.9991826294915576,2.9225592101516678,2.447034144116169,2.8970022851757133,3.814105024431431,4.019657398555103,"['KRAS', 'LMNTD1']","[0.0707874886547599, -1.12831010635496]","[0.515628357025069, 0.166299952227098]","['ATF1', 'ATF2', 'ATF3', 'ATF7', 'ATOH1', 'BATF', 'BHLHA15', 'CREB5', 'FOSL1', 'FOSL2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'JUN', 'JUNB', 'JUND', 'LHX3', 'MYBL2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NFYA', 'NKX6-1', 'OLIG2', 'P300', 'PITX1', 'PTF1A', 'RELA', 'SOX10', 'SOX17', 'SOX3', 'SOX6', 'SOX9', 'TAL1', 'TBP', 'TCF4', 'TGIF1', 'TGIF2', 'TWIST2']","['ATF2', 'FEZF1', 'GFI1B', 'INSM2', 'KLF16', 'KLF8', 'PRDM1', 'PRDM4', 'PRDM6', 'SP7', 'TSHZ1', 'ZBTB21', 'ZNF184', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']",['H3K4me1']
chr12,49750313,49750813,3.1678640004705043,3.5199536025027367,3.94970114197252,4.239435941150991,4.986611481770187,4.795196867780128,"['NCKAP5L', 'TMBIM6']","[0.120105939667141, 0.336000796137251]","[0.184250036807384, 8.20075653283196e-05]","['AR', 'ATF3', 'ATF4', 'BATF', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF2', 'EN1', 'FOSL1', 'FOSL2', 'GFI1B', 'HAND2', 'HLF', 'JUN', 'JUNB', 'MITF', 'NKX3-1', 'NKX6-1', 'NPAS2', 'NR5A2', 'PLAGL1', 'POU1F1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SF1', 'SOX9', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'ZBTB12', 'ZEB1']","['BCL6B', 'CTCF', 'FEZF1', 'IKZF3', 'KLF16', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT2', 'SP7', 'TRIM28', 'YY2', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF16', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF449', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr12,49832549,49833049,2.6148948878441978,3.549100783848623,2.250248376114357,3.1943801092134514,4.545394306936478,3.5444152812046217,['NCKAP5L'],[0.120105939667141],[0.184250036807384],"['ARNTL', 'EBF1', 'EBF2', 'EOMES', 'GLI3', 'IRF8', 'MAX', 'MNT', 'MYC', 'MYCN', 'NKX2-2', 'NKX2-5', 'NPAS1', 'NR2F1', 'PLAGL1', 'PRDM15', 'RUNX1', 'RUNX2', 'TFAP2A', 'TFAP2C', 'ZNF165', 'ZNF416']","['IKZF3', 'PATZ1', 'PRDM10', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB2', 'ZFP69B', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF600', 'ZNF660', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30']",['H3K4me1']
chr12,53806598,53807098,2.373360534927816,2.1805384059183104,2.208378549458511,2.211903216912744,2.4113465263987943,2.2002410791666254,"['HOXC13', 'CALCOCO1']","[-0.270653490228146, 0.352814030240235]","[0.0187886903081148, 0.000523368295857]","['ATF3', 'BATF', 'EN1', 'FOSL1', 'FOSL2', 'HOXA13', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'MAFB', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'PITX1', 'SMAD2', 'SMAD4', 'TAL1', 'ZIC1']","['FEZF1', 'KLF17', 'L3MBTL2', 'PRDM1', 'TRIM28', 'YY2', 'ZNF335', 'ZNF398', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610']","['H3K27ac', 'H3K4me1']"
chr12,58242630,58243130,1.4353536010440535,1.7290920053325054,1.202506631703831,1.5991995199721356,1.9932893555304048,1.7726178154229886,"['ATP23', 'LRIG3']","[-0.302413585535934, 0.214152426191416]","[0.0282322766296962, 0.0070336413341948]","['ARNT', 'BCL6', 'BHLHE41', 'CDX2', 'CDX4', 'CRX', 'EPAS1', 'GATA3', 'GSC', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'NFATC1', 'NKX3-1', 'NPAS1', 'OTX2', 'PBX2', 'PDX1', 'PGR', 'PITX1', 'POU1F1', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'STAT4', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['KLF8', 'ZNF629']",['H3K4me1']
