chrom,start,end,CC_R1,CC_R2,CC_R3,ATF2_R1,ATF2_R2,ATF2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr1,226763839,226764348,1.3723627412847197,1.6001073194508464,1.309912226439949,1.459829936260643,1.9675195989465384,1.7486542820476247,"['PSEN2', 'ITPKB']","[0.281376450377746, 1.61016728747461]","[0.0919490932105777, 2.8417681386898202e-14]","['ARNTL', 'ATF3', 'BACH2', 'BATF', 'BHLHE41', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'GABPA', 'HOXD12', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFF', 'MEIS1', 'MITF', 'NKX2-1', 'NKX3-2', 'RBPJ', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'STAT6', 'TAL1', 'TBX5', 'TFAP2C', 'TGIF1', 'TGIF2', 'TP63', 'USF1', 'ZNF341', 'ZNF416']","['ATF2', 'KLF8', 'PATZ1', 'PKNOX1', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZFX', 'ZNF335', 'ZNF341', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZSCAN21']",['H3K4me1']
chr1,236097089,236097862,5.026167770254902,6.491257067966764,3.887834037975315,125.33782478399908,24.265393867584976,35.542759607941306,"['GPR137B', 'NID1']","[1.28561710646028, 1.01888428528146]","[5.4696444796921e-13, 1.49672954981816e-12]","['ARNTL', 'ATF3', 'BATF', 'BHLHE41', 'DLX2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ETS1', 'ETV1', 'FOSL1', 'FOSL2', 'GATA4', 'HNF1A', 'IRF4', 'JUN', 'JUNB', 'LEF1', 'LHX1', 'LHX3', 'MAFK', 'PGR', 'RARA', 'SNAI1', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TGIF1', 'TRPS1', 'ZEB1', 'ZEB2', 'ZNF263']","['AEBP2', 'ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'EGR2', 'FEZF1', 'GFI1B', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM2', 'RBAK', 'REPIN1', 'REST', 'SALL2', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TARDBP', 'TSHZ1', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB49', 'ZBTB6', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP3', 'ZFP37', 'ZFP41', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF112', 'ZNF114', 'ZNF133', 'ZNF138', 'ZNF140', 'ZNF146', 'ZNF148', 'ZNF155', 'ZNF157', 'ZNF16', 'ZNF169', 'ZNF174', 'ZNF175', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF202', 'ZNF211', 'ZNF214', 'ZNF221', 'ZNF223', 'ZNF23', 'ZNF239', 'ZNF24', 'ZNF248', 'ZNF26', 'ZNF266', 'ZNF274', 'ZNF280C', 'ZNF280D', 'ZNF292', 'ZNF302', 'ZNF311', 'ZNF324', 'ZNF335', 'ZNF350', 'ZNF354C', 'ZNF362', 'ZNF366', 'ZNF37A', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF416', 'ZNF449', 'ZNF473', 'ZNF488', 'ZNF501', 'ZNF514', 'ZNF518A', 'ZNF521', 'ZNF529', 'ZNF530', 'ZNF544', 'ZNF547', 'ZNF548', 'ZNF555', 'ZNF558', 'ZNF560', 'ZNF571', 'ZNF610', 'ZNF621', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF658', 'ZNF660', 'ZNF664', 'ZNF670', 'ZNF677', 'ZNF692', 'ZNF701', 'ZNF704', 'ZNF707', 'ZNF747', 'ZNF76', 'ZNF776', 'ZNF785', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']",['H3K27ac']
chr10,1498849,1499853,1.1119319188086725,1.961342376285582,1.0635322192390266,8.144877259864145,8.121912189495877,8.694753544160607,['WDR37'],[-0.0858263622316574],[0.31814954853135],"['ARNT', 'ATF3', 'BATF', 'DLX2', 'EN1', 'EOMES', 'FOSL1', 'FOSL2', 'GATA4', 'HOXA1', 'HOXA10', 'HOXA2', 'HOXA9', 'HOXB4', 'HOXD10', 'HOXD11', 'HOXD12', 'JUN', 'JUNB', 'LHX2', 'LHX3', 'NANOG', 'NKX3-2', 'NKX6-1', 'NPAS4', 'PBX2', 'PDX1', 'PITX1', 'POU1F1', 'ZNF652']","['AEBP2', 'ATF2', 'BCL11A', 'BCL6B', 'CTBP1', 'EGR2', 'FEZF1', 'GLI4', 'HIC1', 'INSM2', 'KLF16', 'KLF7', 'KLF8', 'LEF1', 'MAZ', 'MYNN', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'RBAK', 'SALL2', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TARDBP', 'TRIM28', 'TSHZ1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP41', 'ZFP69B', 'ZNF112', 'ZNF138', 'ZNF146', 'ZNF148', 'ZNF155', 'ZNF157', 'ZNF169', 'ZNF184', 'ZNF2', 'ZNF239', 'ZNF24', 'ZNF248', 'ZNF26', 'ZNF274', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF354C', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF433', 'ZNF473', 'ZNF488', 'ZNF521', 'ZNF544', 'ZNF547', 'ZNF548', 'ZNF558', 'ZNF571', 'ZNF580', 'ZNF621', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF658', 'ZNF670', 'ZNF747', 'ZNF76', 'ZNF776', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr10,3295137,3295637,2.4724190973422164,1.9957934812567952,2.272789590484384,2.053388325561982,2.6428674858862204,2.2518441469929678,"['PITRM1', 'KLF6']","[0.258803026169702, 1.31768209443105]","[0.0001809848624227, 2.69133030572364e-15]","['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BARX1', 'BATF', 'CRX', 'DLX1', 'DLX2', 'E2F4', 'EBF1', 'FOSL1', 'FOXO1', 'HOXA9', 'HOXB4', 'ISL1', 'NANOG', 'NFATC1', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'OLIG2', 'PBX2', 'PDX1', 'PTF1A', 'RARA', 'RBPJ', 'SNAI1', 'SNAI2', 'SOX6', 'SPDEF', 'TAL1', 'TCF12', 'TCF3', 'TEAD1', 'TEAD4', 'THRB', 'ZEB1', 'ZEB2', 'ZFP57', 'ZIC1', 'ZIC2', 'ZIC3']","['CTCF', 'ZBTB17', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF263', 'ZNF426', 'ZNF501', 'ZSCAN5C']",['H3K4me1']
chr10,17234994,17235494,2.540051060185026,3.238121216636124,2.7193786334648804,4.175654942203334,2.9622883906415898,2.578868720412125,"['VIM', 'ST8SIA6']","[1.54745237704244, 0.69263402649994]","[1.46286428583214e-15, 0.0022054339704682]","['ARNT', 'ASCL1', 'ATOH1', 'BCL6', 'BHLHA15', 'DMC1', 'EHF', 'ELF3', 'ELF5', 'EOMES', 'ERG', 'ESRRA', 'ETS1', 'ETV2', 'FLI1', 'MYB', 'MYBL1', 'NANOG', 'NEUROG2', 'NFYA', 'NPAS4', 'PLAGL1', 'RBPJ', 'SNAPC1', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF4', 'TEAD3', 'TGIF2', 'TWIST2', 'ZBTB18', 'ZNF189']","['CTCF', 'ZNF189']","['H3K27ac', 'H3K36me3']"
chr10,22598998,22599559,1.3541374332482865,1.2041083167038695,1.2127844661628382,2.71418616437315,1.4681717261440204,2.02119548723711,"['SPAG6', 'PIP4K2A']","[5.83152849606801, 0.315969105893531]","[1.67635789250832e-10, 0.0001123692351347]","['BATF', 'ESRRA', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'KLF14', 'MEF2A', 'MEF2B', 'MYBL2', 'NFE2L2', 'POU1F1', 'RARA', 'RUNX1', 'RUNX2', 'SIX1', 'SIX2', 'SMAD3', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'TBP', 'ZNF264', 'ZNF467']","['ATF2', 'BCL11A', 'FEZF1', 'GFI1B', 'GLI2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB44', 'ZFP37', 'ZFP69B', 'ZNF184', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF501', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,44301064,44301683,1.407485238629239,1.9690299671403253,1.431686217284651,1.868477105445244,2.334047497857311,2.215327755420108,"['ZNF32', 'CXCL12']","[0.418039744576452, -1.55891340705661]","[0.0001915612326671, 1.47819297741398e-10]","['AR', 'ARNTL', 'ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CREB5', 'FOSL1', 'FOSL2', 'GFI1B', 'JUN', 'JUNB', 'MITF', 'MYF5', 'MYOG', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PTF1A', 'RARA', 'RBPJ', 'SMAD3', 'SNAI1', 'SNAI2', 'SREBF1', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TFE3', 'THAP11', 'THRB', 'TRPS1', 'TWIST1', 'USF1', 'USF2', 'ZEB1', 'ZNF416']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM6', 'RBAK', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,68153520,68154020,1.0019342732930203,1.165298177903414,0.8913685521720707,1.8886697556438488,2.926362736183433,2.4312283417534237,"['MYPN', 'ATOH7']","[0.777545362487086, 0.920759774530096]","[0.0327579980084373, 0.0063131838014393]","['ARNTL', 'ATF1', 'ATF3', 'ATF7', 'BATF', 'CRX', 'DLX2', 'EN1', 'ERG', 'ETV1', 'ETV2', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXK1', 'FOXK2', 'FOXM1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA1', 'HOXA2', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MAFK', 'MAX', 'MITF', 'NANOG', 'NFATC1', 'NFE2L2', 'NFIA', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PBX2', 'PDX1', 'POU1F1', 'RORC', 'TAL1', 'TBR1', 'TEAD1', 'TEAD3', 'TEAD4', 'THRB', 'TRPS1', 'TWIST2', 'USF1', 'ZIC1', 'ZNF519']","['ATF2', 'BCL11A', 'BCL6B', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'SCRT2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF37A', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr10,88895150,88895650,1.131577979573707,1.0246188153561155,1.1496608153831305,1.018897668053825,1.55915431843605,1.6647095415487656,"['ACTA2', 'STAMBPL1']","[1.13952131441497, 1.04288061059939]","[9.78264288393227e-08, 9.20058878117739e-11]","['GATA3', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROG2', 'NFIX', 'NR2E1', 'OLIG2', 'RFX6', 'SIX2', 'SMAD3', 'TAL1', 'TFCP2L1', 'TGIF1', 'ZIC1']","['CTCF', 'ZNF664']",['H3K4me1']
chr10,102627667,102628350,3.655950756499622,3.6416650326160034,2.6931362678744764,7.859359419343235,4.799728036058971,4.244348390882583,"['SUFU', 'TRIM8']","[-0.181933713031741, 0.330016568455943]","[0.013812752466433, 0.0001940742622834]","['AR', 'BCL6', 'EBF2', 'EGR1', 'EHF', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GLI3', 'HOXD10', 'KLF14', 'MAZ', 'NFATC1', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PITX1', 'PLAGL1', 'PRDM14', 'RARA', 'RELA', 'SMAD2', 'SMAD3', 'SMAD4', 'SP2', 'SP5', 'STAT3', 'STAT4', 'THRB', 'WT1', 'ZBTB7A', 'ZFX', 'ZNF281', 'ZNF467', 'ZNF711']","['EGR2', 'GLIS1', 'GLIS2', 'MAZ', 'PATZ1', 'PRDM10', 'SP2', 'SP7', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF324', 'ZNF362', 'ZNF423', 'ZNF600', 'ZNF629', 'ZNF76', 'ZSCAN23']","['H3K27ac', 'H3K4me1']"
chr11,19442048,19442548,2.3684640007483857,2.415176677173155,2.384520842701704,2.735004191110071,2.6210581886376767,2.683736306467515,"['E2F8', 'NAV2']","[-0.80992681584078, 1.02339963583292]","[6.10867381120797e-06, 4.98152956307399e-07]","['AR', 'BARX1', 'E2F1', 'E2F4', 'E2F6', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA9', 'ISL1', 'MITF', 'NANOG', 'NFIX', 'NKX6-1', 'PITX1', 'PLAGL1', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZFP57', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF519', 'ZNF711']","['EGR2', 'FEZF1', 'GLIS1', 'HIC1', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'PATZ1', 'PRDM1', 'PRDM10', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF770', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr12,3097053,3097553,2.343893722614947,2.4528144815344364,2.095691557529385,4.259192080511662,2.322693971738368,2.334311683753954,"['TSPAN9', 'PRMT8']","[0.356035733815356, 1.23121664094432]","[3.11935323642288e-05, 0.136046961721684]","['ARNT', 'ARNTL', 'ASCL2', 'BHLHE40', 'BHLHE41', 'CLOCK', 'EHF', 'ELF1', 'ELK1', 'ELK4', 'ESRRA', 'ETV1', 'FLI1', 'FOXK2', 'FOXO1', 'HIF1A', 'MAX', 'MAZ', 'MEF2A', 'MEF2B', 'MEF2C', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'SMAD3', 'SREBF2', 'TAL1', 'TCF3', 'TEAD4', 'THRB', 'USF1', 'WT1', 'ZIC3', 'ZNF416']","['EGR2', 'GLIS2', 'MAZ', 'PATZ1', 'PRDM10', 'ZBTB17', 'ZNF263', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF518A']",['H3K4me1']
chr12,12899747,12900247,1.310241247147976,1.4291857006040338,1.4633316145606263,1.931195336773552,1.8089433924642804,1.765209662792614,['GPRC5A'],[3.24594004178592],[1.28953716174137e-13],"['ARNT', 'ARNTL', 'ATF3', 'BATF', 'E2F4', 'E2F6', 'EOMES', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'MITF', 'MNT', 'NFIA', 'NPAS1', 'NPAS2', 'NR2E1', 'PDX1', 'POU1F1', 'PRDM1', 'PRDM14', 'RBPJ', 'TAL1', 'USF2', 'ZFX', 'ZNF711']","['BCL11A', 'BCL6B', 'HIC1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM6', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF148', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF692', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr12,26114434,26114934,1.7799740078367814,2.645806059013533,2.216791722483331,4.451169739636601,4.6724325287192565,3.923958205079233,"['BHLHE41', 'RASSF8']","[1.51517227140443, 0.728716545801135]","[1.2978152440232e-14, 4.86108432121251e-09]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB5', 'EGR1', 'ESRRA', 'JUN', 'JUND', 'MAZ', 'NANOG', 'NKX2-1', 'NKX2-5', 'PLAGL1', 'PRDM15', 'PROP1', 'RARA', 'RBPJ', 'RFX6', 'TAL1', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'WT1', 'ZBTB7A', 'ZNF263', 'ZNF467', 'ZNF711']","['ATF2', 'BCL11A', 'BCL11B', 'BHLHE40', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'MYNN', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'REST', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF37A', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr12,65875728,65876228,2.09850808226152,2.24824160519332,1.7016515507824426,2.419238757606057,2.930548037579576,1.7663401606909366,"['LLPH', 'HMGA2']","[0.223675696660382, -0.422442674988904]","[0.0458051371995781, 6.40251339346165e-05]","['ATF2', 'ATF7', 'CREB5', 'ESRRA', 'ESRRG', 'HOXA10', 'HOXA13', 'HOXA9', 'HOXD12', 'IRF3', 'IRF4', 'IRF8', 'IRF9', 'JUN', 'MAFB', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NKX6-1', 'RARA', 'SOX10', 'SOX3', 'SOX4']","['PRDM6', 'ZBTB8A', 'ZNF335', 'ZNF362', 'ZNF384']",['H3K4me1']
chr12,67706256,67706756,0.5498535570268505,0.5154647873245842,0.5115471463713382,0.8426836754544323,0.9523418030408256,0.8664704652559893,['DYRK2'],[0.540470630087185],[1.91463705659009e-07],"['AR', 'ARNT', 'ARNTL', 'BCL6', 'BHLHE40', 'BHLHE41', 'CDX4', 'CLOCK', 'EBF2', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXD11', 'MAX', 'MITF', 'MNT', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NFATC1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'PRDM1', 'PRDM15', 'PTF1A', 'RBPJ', 'TCF12', 'THRB', 'USF1', 'USF2', 'ZNF341']","['BCL6B', 'EGR2', 'FEZF1', 'GLIS1', 'INSM2', 'KLF1', 'KLF7', 'KLF8', 'OSR2', 'WT1', 'YY2', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF112', 'ZNF26', 'ZNF335', 'ZNF398', 'ZNF843', 'ZXDB']",['H3K4me1']
chr12,80187151,80187651,2.257777266431066,2.2256723345806595,2.1649706172824223,1.2999802596735943,2.3030519982238067,1.8461064628500905,"['OTOGL', 'PPP1R12A']","[1.90484380960473, 0.111015781325639]","[0.0022503996630055, 0.302544130921431]","['ERG', 'MEIS1', 'NFYA', 'NKX2-1', 'NPAS4', 'STAT6', 'TAL1', 'TGIF1', 'TGIF2', 'ZEB2', 'ZFX', 'ZIC2', 'ZIC3', 'ZNF264', 'ZNF416', 'ZNF711']","['EGR2', 'GLIS1', 'INSM2', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'PRDM1', 'PRDM10', 'SP3', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB6', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZNF10', 'ZNF132', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF37A', 'ZNF449', 'ZNF510', 'ZNF549', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF768', 'ZNF843']","['H3K27ac', 'H3K4me1']"
chr12,124395330,124395830,3.121707020502025,3.5685079550280183,3.1764821644461563,6.816818936031167,3.59782038685576,4.320204696823543,"['RFLNA', 'NCOR2']","[0.600529166276081, 0.361277821394171]","[0.109881927197961, 5.3866721555049e-05]","['AR', 'ATF2', 'ATF3', 'ATF7', 'BACH2', 'BATF', 'CREB5', 'EBF1', 'EBF2', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXM1', 'GLI3', 'HINFP', 'JUN', 'JUNB', 'MAFK', 'NR2F2', 'PLAGL1', 'SP2', 'TBX20', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'ZNF189', 'ZNF263', 'ZNF264']","['EGR2', 'KLF17', 'PATZ1', 'SP7', 'ZEB2', 'ZFHX2', 'ZIC2', 'ZNF189', 'ZNF263', 'ZNF600', 'ZNF629']",['H3K4me1']
chr13,20174744,20175244,2.132461471457661,2.221703989338057,1.821068915490611,2.3229758541620456,2.6523985105625325,3.142962944445256,"['GJB2', 'GJA3']","[1.9820760351799, -0.0852233180432083]","[1.50576666617911e-13, 0.392363928540705]","['ARNT', 'ARNTL', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'BHLHE40', 'BHLHE41', 'CLOCK', 'DLX1', 'EBF1', 'FOSL1', 'FOSL2', 'GRHL2', 'HOXA10', 'HOXA9', 'IRF4', 'JUN', 'JUNB', 'KLF1', 'KLF10', 'KLF4', 'KLF5', 'KLF6', 'LHX1', 'LHX3', 'MAFA', 'MAFB', 'MAFK', 'MNT', 'MYC', 'NANOG', 'NFE2', 'NFE2L2', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'POU1F1', 'SCRT1', 'SP2', 'TAL1', 'TFAP2A', 'TFAP2C', 'THRB', 'ZFX', 'ZIC1', 'ZNF264', 'ZNF711']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'KLF9', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY2', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF169', 'ZNF184', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
